22-05-24,55090.37,55090.37,54236.77,54658.38,0
23-05-24,54723.89,55806.4,54713.57,55740.24,0
24-05-24,55617.61,56039.38,55615.83,55918.6,0
27-05-24,56088.36,56697.24,56017.65,56271.27,0
28-05-24,56382.89,56486.07,55987.19,56080.0,0
29-05-24,55716.43,55964.44,55216.95,55310.98,0
30-05-24,55159.02,55937.07,55096.3,55603.85,0
31-05-24,55812.7,56021.45,55364.95,55771.72,0
03-06-24,57641.69,58467.07,57152.99,58290.47,0
04-06-24,58086.66,58135.3,52579.26,53577.08,0
05-06-24,54333.54,56151.22,52991.98,55829.05,0
06-06-24,56278.56,56632.07,55711.1,56157.15,0
07-06-24,56137.17,56897.37,55912.91,56766.69,0
10-06-24,56964.26,57347.18,56569.73,56807.08,0
11-06-24,56865.01,56967.13,56488.68,56658.92,0
12-06-24,56721.88,57226.47,56622.91,56808.1,0
13-06-24,57154.62,57167.57,56683.54,56749.37,0
14-06-24,56794.39,57007.48,56539.85,56864.77,0
18-06-24,57020.55,57398.66,56739.39,57339.35,0
19-06-24,57528.96,59101.93,57334.01,58468.88,0
20-06-24,58716.21,58903.43,58296.88,58824.83,0
21-06-24,58932.5,59042.34,58228.5,58696.6,0
24-06-24,58396.17,58831.43,58173.02,58710.02,0
25-06-24,58824.76,59969.43,58807.55,59805.21,0
26-06-24,59902.82,60295.76,59567.52,60149.88,0
27-06-24,60356.7,60537.44,59965.63,60268.26,0
28-06-24,60279.96,60465.13,59516.66,59640.9,0
01-07-24,59700.37,59965.07,59415.92,59853.59,0
02-07-24,60120.22,60125.9,59060.3,59307.59,0
03-07-24,59890.6,60484.93,59573.68,60344.16,0
04-07-24,60720.76,60720.76,60130.84,60443.69,0
05-07-24,60036.83,60427.28,59648.18,60332.23,0
08-07-24,60161.46,60425.27,59925.27,60089.93,0
09-07-24,60143.86,60353.05,60043.69,60304.0,0
10-07-24,60313.65,60313.65,59743.59,59916.33,0
11-07-24,60103.4,60260.65,59469.02,60078.16,0
12-07-24,60028.16,60730.54,59977.13,60140.44,0
15-07-24,60172.64,60648.6,59986.79,60416.03,0
16-07-24,60383.86,60585.1,60219.85,60305.34,0
18-07-24,60086.59,60782.3,60070.55,60593.25,0
19-07-24,60555.51,60559.83,60032.86,60167.1,0
22-07-24,60076.17,60229.17,59722.12,60001.83,0
23-07-24,60283.29,60292.76,58868.91,59353.97,0
24-07-24,59276.49,59536.63,58224.33,58783.97,0
25-07-24,58103.83,58239.69,57670.35,58140.01,0
26-07-24,57888.82,58717.68,57699.51,58638.77,0
29-07-24,58897.69,59748.19,58409.8,58668.79,0
30-07-24,58608.61,59260.84,58467.14,58756.04,0
31-07-24,58934.6,58977.82,58617.69,58865.99,0
01-08-24,59019.72,59204.2,58706.36,58829.81,0
02-08-24,58398.49,58756.43,58251.41,58487.09,0
05-08-24,57117.77,57738.52,56561.78,56941.47,0
06-08-24,57160.66,57671.1,56455.69,56508.25,0
07-08-24,57195.61,57244.87,56615.58,57033.74,0
08-08-24,57040.36,57353.86,56649.59,57033.81,0
09-08-24,57746.91,57747.73,57322.54,57458.68,0
12-08-24,57134.93,57893.97,57083.36,57652.25,0
13-08-24,57434.23,57750.09,56759.13,56816.19,0
14-08-24,56850.32,56920.0,56590.62,56721.95,0
16-08-24,57156.0,57736.48,56816.69,57633.81,0
19-08-24,57774.39,57870.1,57322.02,57423.9,0
20-08-24,57570.3,58164.81,57454.11,57907.02,0
21-08-24,57644.62,57888.05,57411.83,57808.67,0
22-08-24,57980.04,58185.09,57880.67,58074.93,0
23-08-24,58086.3,58209.4,57941.83,58038.72,0
26-08-24,58264.43,58441.06,58176.24,58232.09,0
27-08-24,58296.69,58516.29,58003.69,58373.67,0
28-08-24,58225.71,58348.75,58100.11,58187.22,0
29-08-24,58074.64,58450.59,58045.79,58215.46,0
30-08-24,58585.73,58587.7,58222.84,58311.51,0
02-09-24,58509.39,58631.7,58242.38,58498.28,0
03-09-24,58478.53,58864.55,58228.67,58798.15,0
04-09-24,58064.78,58530.77,58049.46,58384.52,0
05-09-24,58449.46,58589.44,58327.06,58420.06,0
06-09-24,58240.65,58282.2,57122.4,57292.63,0
09-09-24,57278.06,58069.97,57015.33,57950.57,0
10-09-24,58213.15,58213.15,57765.76,58095.36,0
11-09-24,58091.64,58288.13,57778.48,57851.33,0
