S.no,Date,TradeType,TradeId,EntryTime,EntryPrice,ExitTime,ExitPrice,Reason,Profit,Profit%,ProfitCost,ProfitCost%,DayATR,UpperBand,LowerBand,SMA,BandRangePercent,BandChangePercent,
2,22-01-16,l,0,22-01-16 09:16,15300.3,22-01-16 11:42,15531.6,SMA Exit,231.2998,1.5117338,169.63574,1.1087086,2.2964496473465537,15236.638924081268,14989.33507591873,15112.987,1.6363664453793096,164.2702781263032
2,25-01-16,l,0,25-01-16 09:16,15636.75,25-01-16 09:47,15588.25,Trade SL,-48.5,-0.31016678,-110.950195,-0.70954764,2.296715334787641,15586.765290095245,15424.490709904756,15505.628,1.0465527754857098,123.45456061045556
2,02-02-16,l,0,02-02-16 11:56,15422.7,02-02-16 12:39,15388.45,SMA Exit,-34.25,-0.22207524,-95.87305,-0.6216359,2.105623275531804,15408.671708873642,15144.168291126347,15276.419999999995,1.731448976574979,15.185550460279307
2,05-02-16,l,0,05-02-16 10:25,15077.9,05-02-16 11:06,15087.35,SMA Exit,9.449219,0.06266932,-50.881836,-0.33745968,2.153849059893782,15076.036512459603,14917.303487540401,14996.670000000002,1.058455143169796,56.64030500331183
2,05-02-16,l,1,05-02-16 10:30,15122.7,05-02-16 11:06,15087.35,SMA Exit,-35.350586,-0.23375842,-95.77051,-0.6332897,2.153849059893782,15121.746728274951,14890.789271725049,15006.268,1.539073249590787,154.51230167447306
2,05-02-16,l,2,05-02-16 14:40,15139.8,05-02-16 14:49,15070.8,Trade SL,-69.0,-0.45575237,-129.4209,-0.8548389,2.153849059893782,15135.16137512435,14981.486624875652,15058.324,1.0205302412718562,108.68145529227186
2,17-02-16,l,0,17-02-16 11:10,14083.2,17-02-16 11:49,14061.7,SMA Exit,-21.5,-0.15266417,-77.78906,-0.55235356,2.6315219864458346,14073.955177280417,13906.564822719587,13990.260000000002,1.1964777964157207,-7.393467226216091
2,17-02-16,l,1,17-02-16 14:04,14056.85,17-02-16 14:59,14088.25,SMA Exit,31.40039,0.22338142,-24.889648,-0.1770642,2.6315219864458346,14047.751523486337,13887.328476513654,13967.539999999995,1.1485418833429701,42.938818004933616
2,18-02-16,l,0,18-02-16 09:16,14318.65,18-02-16 10:01,14291.4,SMA Exit,-27.25,-0.19031122,-84.4707,-0.5899348,2.600241936361251,14267.900463329483,13983.523536670516,14125.712,2.0131864974945413,184.62252524199957
2,29-02-16,l,0,29-02-16 09:31,13890.85,29-02-16 10:03,13857.2,SMA Exit,-33.649414,-0.24224159,-89.14551,-0.6417571,2.410558837018612,13890.611817274224,13724.702182725774,13807.657,1.2015770275032933,15.032308771963981
2,01-03-16,l,0,01-03-16 09:16,14096.75,01-03-16 10:16,14255.75,Trigger Fallback,159.0,1.1279196,102.29492,0.7256632,2.630924484118374,14096.031534252024,13834.156465747974,13965.094,1.8752116419986178,-33.094720446480466
