Sr.No,TradeType(l/s),positional,costPercent,startTime,cutOffTime,endTime,candlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap
9430,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9431,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9432,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9433,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9434,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9435,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9436,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,6,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9437,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9438,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9439,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,100,3,0,1000,30,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9440,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9441,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,7,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9442,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,8,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9443,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,9,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9444,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,10,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9445,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,15,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9446,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,20,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9447,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,25,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9448,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9449,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9450,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9451,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9452,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9453,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9454,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9455,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9456,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9457,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9458,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9459,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9460,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,15,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9461,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9462,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,6,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9463,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,7,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9464,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,8,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9465,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,9,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9466,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,10,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9467,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,15,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9468,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,20,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9469,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,25,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9470,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9471,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9472,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9473,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9474,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9475,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9476,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9477,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9478,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9479,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9480,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9481,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9482,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,20,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9483,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9484,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,6,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9485,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,7,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9486,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,10,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9487,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,15,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9488,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,20,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9489,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,8,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9490,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,9,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9491,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,25,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9492,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9493,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9494,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9495,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9496,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9497,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9498,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9499,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9500,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9501,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9502,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9503,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9504,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9505,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,2,0,1000,30,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9506,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,6,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9507,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,7,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9508,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,8,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9509,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,9,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9510,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,10,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9511,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,15,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9512,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,20,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9513,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,25,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9514,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9515,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9516,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9517,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9518,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9519,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9520,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9521,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9522,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9523,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9524,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9525,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9526,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,15,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9527,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9528,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,6,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9529,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,7,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9530,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,8,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9531,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,9,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9532,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,10,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9533,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,15,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9534,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,20,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9535,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,25,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9536,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9537,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9538,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9539,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9540,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9541,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9542,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9543,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9544,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9545,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9546,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9547,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9548,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,20,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9549,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9550,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,6,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9551,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,8,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9552,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,9,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9553,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,10,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9554,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,15,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9555,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,7,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9556,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,20,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9557,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,25,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9558,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9559,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9560,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9561,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9562,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9563,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9564,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9565,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9566,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9567,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9568,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9569,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9570,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,110,3,0,1000,30,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9571,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9572,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,6,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9573,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,7,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9574,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,8,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9575,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,9,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9576,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,10,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9577,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,15,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9578,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,20,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9579,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,25,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9580,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,30,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9581,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,60,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9582,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,70,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9583,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,35,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9584,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,40,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9585,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,50,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9586,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,80,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9587,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,90,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9588,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,100,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9589,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,125,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9590,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,150,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9591,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,175,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9592,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,15,4,200,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
9593,l,FALSE,0.05,09:16,15:10,15:20,1,1.5,4,-100,100,120,2,0,1000,20,4,5,0,1000,TRUE,1000,1000,1000,1.5,1000,10,5
