01-09-21,17185.59,17225.75,17055.05,17076.25,0,0
02-09-21,17095.4,17245.5,17059.7,17234.15,0,0
03-09-21,17262.45,17340.1,17212.2,17323.59,0,0
06-09-21,17399.34,17429.55,17345.55,17377.8,0,0
07-09-21,17401.55,17436.5,17287,17362.09,0,0
08-09-21,17375.75,17383.4,17254.2,17353.5,0,0
09-09-21,17312.84,17379.65,17302.7,17369.25,0,0
10-09-21,17312.84,17379.65,17302.7,17369.25,0,0
13-09-21,17363.55,17378.35,17269.15,17355.3,0,0
14-09-21,17420.34,17438.55,17367.05,17380,0,0
15-09-21,17387.65,17532.7,17386.9,17519.45,0,0
16-09-21,17539.2,17644.6,17510.45,17629.5,0,0
17-09-21,17709.65,17792.95,17537.65,17585.15,0,0
20-09-21,17443.84,17622.75,17361.8,17396.9,0,0
21-09-21,17450.5,17578.35,17326.09,17562,0,0
22-09-21,17580.9,17610.45,17524,17546.65,0,0
23-09-21,17670.84,17843.9,17646.55,17822.95,0,0
24-09-21,17897.45,17947.65,17819.4,17853.2,0,0
27-09-21,17932.2,17943.5,17802.9,17855.09,0,0
28-09-21,17906.45,17912.85,17576.09,17748.59,0,0
29-09-21,17657.95,17781.75,17608.15,17711.3,0,0
30-09-21,17718.9,17742.15,17585.34,17618.15,0,0
01-10-21,17531.9,17557.15,17452.9,17532.05,0,0
04-10-21,17615.55,17750.9,17581.34,17691.25,0,0
05-10-21,17661.34,17833.45,17640.9,17822.3,0,0
06-10-21,17861.5,17884.6,17613.15,17646,0,0
07-10-21,17810.55,17857.55,17763.8,17790.34,0,0
08-10-21,17886.84,17941.85,17840.34,17895.2,0,0
11-10-21,17867.55,18041.95,17839.09,17945.95,0,0
12-10-21,17915.8,18008.65,17864.95,17991.95,0,0
13-10-21,18097.84,18197.8,18050.75,18161.75,0,0
14-10-21,18272.84,18350.75,18248.7,18338.55,0,0
15-10-21,18272.84,18350.75,18248.7,18338.55,0,0
18-10-21,18500.09,18543.15,18445.3,18477.05,0,0
19-10-21,18602.34,18604.45,18377.7,18418.75,0,0
20-10-21,18439.9,18458.3,18209.34,18266.59,0,0
21-10-21,18382.7,18384.2,18048,18178.09,0,0
22-10-21,18230.7,18314.25,18034.34,18114.9,0,0
25-10-21,18229.5,18241.4,17968.5,18125.4,0,0
26-10-21,18154.5,18310.45,18099.3,18268.4,0,0
27-10-21,18295.84,18342.05,18167.9,18210.95,0,0
28-10-21,18187.65,18190.7,17799.45,17857.25,0,0
29-10-21,17833.05,17915.85,17613.09,17671.65,0,0
01-11-21,17783.15,17954.1,17697.09,17929.65,0,0
02-11-21,17970.9,18012.25,17847.59,17888.95,0,0
03-11-21,17947.95,17988.75,17757.95,17829.2,0,0
04-11-21,17935.05,17947.55,17900.59,17916.8,0,0
05-11-21,17935.05,17947.55,17900.59,17916.8,0,0
08-11-21,18040.2,18087.8,17836.09,18068.55,0,0
09-11-21,18084.34,18112.6,17983.05,18044.25,0,0
10-11-21,17973.45,18061.25,17915,18017.2,0,0
11-11-21,17967.45,17971.35,17798.2,17873.59,0,0
12-11-21,17977.59,18123,17905.9,18102.75,0,0
15-11-21,18140.95,18210.15,18071.3,18109.45,0,0
16-11-21,18127.05,18132.65,17958.8,17999.2,0,0
17-11-21,17939.34,18022.65,17879.25,17898.65,0,0
18-11-21,17890.55,17945.6,17688.5,17764.8,0,0
19-11-21,17890.55,17945.6,17688.5,17764.8,0,0
22-11-21,17796.25,17805.25,17280.45,17416.55,0,0
23-11-21,17281.75,17553.7,17216.09,17503.34,0,0
24-11-21,17550.05,17600.6,17354,17415.05,0,0
25-11-21,17417.3,17564.35,17351.7,17536.25,0,0
26-11-21,17338.75,17355.4,16985.7,17026.45,0,0
29-11-21,17055.8,17160.7,16782.4,17053.95,0,0
30-11-21,17051.15,17324.65,16931.4,16983.2,0,0
01-12-21,17104.4,17213.05,17064.25,17166.9,0,0
02-12-21,17183.2,17420.35,17149.3,17401.65,0,0
03-12-21,17424.9,17489.8,17180.8,17196.7,0,0
06-12-21,17209.05,17216.75,16891.7,16912.25,0,0
07-12-21,17044.09,17251.65,16987.75,17176.7,0,0
08-12-21,17315.25,17484.6,17308.95,17469.75,0,0
09-12-21,17524.4,17543.25,17379.59,17516.84,0,0
10-12-21,17476.05,17534.35,17405.25,17511.3,0,0
13-12-21,17619.09,17639.5,17355.95,17368.25,0,0
14-12-21,17283.2,17376.2,17225.8,17324.9,0,0
15-12-21,17323.65,17351.2,17192.2,17221.4,0,0
16-12-21,17373,17379.35,17184.95,17248.4,0,0
17-12-21,17276,17298.15,16966.45,16985.2,0,0
20-12-21,16824.25,16840.1,16410.2,16614.2,0,0
21-12-21,16773.15,16936.4,16688.25,16770.84,0,0
22-12-21,16865.55,16971,16819.5,16955.45,0,0
23-12-21,17066.8,17118.65,17015.55,17072.59,0,0
24-12-21,17149.5,17155.6,16909.59,17003.75,0,0
27-12-21,16937.75,17112.05,16833.2,17086.25,0,0
28-12-21,17177.59,17250.25,17161.15,17233.25,0,0
29-12-21,17220.09,17285.95,17176.65,17213.59,0,0
30-12-21,17201.45,17264.05,17146.34,17203.95,0,0
31-12-21,17244.5,17400.8,17238.5,17354.05,0,0
03-01-22,17387.15,17646.65,17383.3,17625.7,0,0
04-01-22,17681.4,17827.6,17593.55,17805.25,0,0
05-01-22,17820.09,17944.7,17748.84,17925.25,0,0
06-01-22,17768.5,17797.95,17655.55,17745.9,0,0
07-01-22,17797.59,17905,17704.55,17812.7,0,0
10-01-22,17913.3,18017.45,17879.15,18003.3,0,0
11-01-22,17997.75,18081.25,17964.4,18055.75,0,0
12-01-22,18170.4,18227.95,18128.8,18212.34,0,0
13-01-22,18257,18272.25,18163.8,18257.8,0,0
14-01-22,18185,18286.95,18119.65,18255.75,0,0
17-01-22,18235.65,18321.55,18228.75,18308.09,0,0
18-01-22,18337.2,18350.95,18085.9,18113.05,0,0
19-01-22,18129.2,18129.2,17884.9,17938.4,0,0
20-01-22,17921,17943.7,17648.45,17757,0,0
21-01-22,17613.7,17707.6,17485.84,17617.15,0,0
24-01-22,17575.15,17599.4,16997.84,17149.1,0,0
25-01-22,17001.55,17309.15,16836.8,17277.95,0,0
26-01-22,17001.55,17309.15,16836.8,17277.95,0,0
27-01-22,17062,17182.5,16866.75,17110.15,0,0
28-01-22,17208.3,17373.5,17077.09,17101.95,0,0
31-01-22,17301.05,17410,17264.15,17339.84,0,0
01-02-22,17529.45,17622.4,17244.55,17576.84,0,0
02-02-22,17706.2,17794.6,17674.8,17780,0,0
03-02-22,17767.75,17781.15,17511.15,17560.2,0,0
04-02-22,17590.2,17617.8,17462.55,17516.3,0,0
07-02-22,17456.3,17536.75,17119.4,17213.59,0,0
08-02-22,17279.84,17306.45,17043.65,17266.75,0,0
09-02-22,17370.09,17477.15,17339,17463.8,0,0
10-02-22,17554.1,17639.45,17427.15,17605.85,0,0
11-02-22,17451,17454.75,17303,17374.75,0,0
14-02-22,17076.15,17099.5,16809.65,16842.8,0,0
15-02-22,16933.25,17375,16839.25,17352.45,0,0
16-02-22,17408.45,17490.6,17257.7,17322.2,0,0
17-02-22,17396.55,17442.9,17235.85,17304.6,0,0
18-02-22,17236.05,17380.8,17219.2,17276.3,0,0
21-02-22,17192.25,17351.05,17070.7,17206.65,0,0
22-02-22,16847.95,17148.55,16843.8,17092.2,0,0
23-02-22,17194.5,17220.7,17027.85,17063.25,0,0
24-02-22,16548.9,16705.25,16203.25,16247.95,0,0
25-02-22,16515.65,16748.8,16478.3,16658.4,0,0
28-02-22,16481.6,16815.9,16356.3,16793.9,0,0
01-03-22,16481.6,16815.9,16356.3,16793.9,0,0
02-03-22,16593.1,16678.5,16478.65,16605.95,0,0
03-03-22,16723.2,16768.95,16442.95,16498.05,0,0
04-03-22,16339.45,16456,16133.8,16245.35,0,0
07-03-22,15867.95,15944.6,15711.45,15863.15,0,0
08-03-22,15747.75,16028.75,15671.45,16013.45,0,0
09-03-22,16078,16418.05,15990,16345.35,0,0
10-03-22,16757.1,16757.3,16447.9,16594.9,0,0
11-03-22,16528.8,16694.4,16470.9,16630.45,0,0
14-03-22,16633.7,16887.95,16606.5,16871.3,0,0
15-03-22,16900.65,16927.75,16555,16663,0,0
16-03-22,16876.65,16987.9,16837.85,16975.35,0,0
17-03-22,17202.9,17344.6,17175.75,17287.05,0,0
18-03-22,17202.9,17344.6,17175.75,17287.05,0,0
21-03-22,17329.5,17353.35,17096.4,17117.6,0,0
22-03-22,17120.4,17334.4,17006.3,17315.5,0,0
23-03-22,17405.05,17442.4,17199.6,17245.65,0,0
24-03-22,17094.95,17291.75,17091.15,17222.75,0,0
25-03-22,17289,17294.9,17076.55,17153,0,0
28-03-22,17181.85,17235.1,17003.9,17222,0,0
29-03-22,17297.2,17343.65,17235.7,17325.3,0,0
30-03-22,17468.15,17522.5,17387.2,17498.25,0,0
31-03-22,17519.2,17559.8,17435.2,17464.75,0,0
01-04-22,17436.9,17703.7,17422.7,17670.45,0,0
04-04-22,17809.1,18114.65,17791.4,18053.4,0,0
05-04-22,18080.6,18095.45,17921.55,17957.4,0,0
06-04-22,17842.75,17901,17779.85,17807.65,0,0
07-04-22,17723.3,17787.5,17623.7,17639.55,0,0
08-04-22,17698.15,17842.75,17600.55,17784.35,0,0
11-04-22,17740.9,17779.05,17650.95,17674.95,0,0
12-04-22,17584.85,17595.3,17442.35,17530.3,0,0
13-04-22,17599.9,17663.65,17457.4,17475.65,0,0
14-04-22,17599.9,17663.65,17457.4,17475.65,0,0
15-04-22,17599.9,17663.65,17457.4,17475.65,0,0
18-04-22,17183.45,17237.75,17067.85,17173.65,0,0
19-04-22,17258.95,17275.65,16824.7,16958.65,0,0
20-04-22,17045.25,17186.9,16978.95,17136.55,0,0
21-04-22,17234.6,17414.7,17215.5,17392.6,0,0
22-04-22,17242.75,17315.3,17149.2,17171.95,0,0
25-04-22,17009.05,17054.3,16888.7,16953.95,0,0
26-04-22,17121.3,17223.85,17064.45,17200.8,0,0
27-04-22,17073.35,17110.7,16958.45,17038.4,0,0
28-04-22,17189.5,17322.5,17071.05,17245.05,0,0
29-04-22,17329.25,17377.65,17053.25,17102.55,0,0
02-05-22,16924.45,17092.25,16917.25,17069.1,0,0
03-05-22,16924.45,17092.25,16917.25,17069.1,0,0
04-05-22,17096.6,17132.85,16623.95,16677.6,0,0
05-05-22,16854.75,16945.7,16651.85,16682.65,0,0
06-05-22,16415.55,16484.2,16340.9,16411.25,0,0
09-05-22,16227.7,16403.7,16142.1,16301.85,0,0
10-05-22,16248.9,16404.55,16197.3,16240.05,0,0
11-05-22,16270.05,16318.75,15992.6,16167.1,0,0
12-05-22,16021.1,16041.95,15735.75,15808,0,0
13-05-22,15977,16083.6,15740.85,15782.15,0,0
16-05-22,15845.1,15977.95,15739.65,15842.3,0,0
17-05-22,15912.6,16284.25,15900.8,16259.3,0,0
18-05-22,16318.15,16399.8,16211.2,16240.3,0,0
19-05-22,15917.4,15984.75,15775.2,15809.4,0,0
20-05-22,16043.8,16283.05,16003.85,16266.15,0,0
23-05-22,16290.95,16414.7,16185.75,16214.7,0,0
24-05-22,16225.55,16262.8,16078.6,16125.15,0,0
25-05-22,16196.35,16223.35,16006.95,16025.8,0,0
26-05-22,16105,16204.45,15903.7,16170.15,0,0
27-05-22,16296.6,16370.6,16221.95,16352.45,0,0
30-05-22,16527.9,16695.5,16506.15,16661.4,0,0
31-05-22,16578.45,16690.75,16521.9,16584.55,0,0
01-06-22,16594.4,16649.2,16438.85,16522.75,0,0
02-06-22,16481.65,16646.4,16443.05,16628,0,0
03-06-22,16761.65,16793.85,16567.9,16584.3,0,0
06-06-22,16530.7,16610.95,16444.55,16569.55,0,0
07-06-22,16469.6,16487.25,16347.1,16416.35,0,0
08-06-22,16474.95,16514.3,16293.35,16356.25,0,0
09-06-22,16263.85,16492.8,16243.85,16478.1,0,0
10-06-22,16283.95,16324.7,16172.6,16201.8,0,0
13-06-22,15877.55,15886.15,15684,15774.4,0,0
14-06-22,15674.25,15858,15659.45,15732.1,0,0
15-06-22,15729.25,15783.65,15678.9,15692.15,0,0
16-06-22,15832.25,15863.15,15335.1,15360.6,0,0
17-06-22,15272.65,15400.4,15183.4,15293.5,0,0
20-06-22,15334.5,15382.5,15191.1,15350.15,0,0
21-06-22,15455.95,15707.25,15419.85,15638.8,0,0
22-06-22,15545.65,15565.4,15385.95,15413.3,0,0
23-06-22,15451.55,15628.45,15367.5,15556.65,0,0
24-06-22,15657.4,15749.25,15619.45,15699.25,0,0
27-06-22,15926.2,15927.45,15815.5,15832.05,0,0
28-06-22,15757.45,15892.1,15710.15,15850.2,0,0
29-06-22,15701.7,15861.6,15687.8,15799.1,0,0
30-06-22,15774.5,15890,15728.85,15780.25,0,0
01-07-22,15703.7,15793.95,15511.05,15752.05,0,0
04-07-22,15710.5,15852.35,15661.8,15835.35,0,0
05-07-22,15909.15,16025.75,15785.45,15810.85,0,0
06-07-22,15818.2,16011.35,15800.9,15989.8,0,0
07-07-22,16113.75,16150.5,16045.95,16132.9,0,0
08-07-22,16273.65,16275.5,16157.9,16220.6,0,0
11-07-22,16136.15,16248.55,16115.5,16216,0,0
12-07-22,16126.2,16158.75,16031.15,16058.3,0,0
13-07-22,16128.2,16140,15950.15,15966.65,0,0
14-07-22,16018.85,16070.85,15858.2,15938.65,0,0
15-07-22,16010.8,16066.95,15927.3,16049.2,0,0
18-07-22,16151.4,16287.95,16142.2,16278.5,0,0
19-07-22,16187.05,16359.5,16187.05,16340.55,0,0
20-07-22,16562.8,16588,16490.95,16520.85,0,0
21-07-22,16523.55,16626.95,16483.9,16605.25,0,0
22-07-22,16661.25,16752.25,16610.9,16719.45,0,0
25-07-22,16662.55,16706.05,16564.25,16631,0,0
26-07-22,16632.9,16636.1,16463.3,16483.85,0,0
27-07-22,16475.35,16653.45,16438.75,16641.8,0,0
28-07-22,16774.85,16947.65,16746.25,16929.6,0,0
29-07-22,17079.5,17172.8,17018.15,17158.25,0,0
01-08-22,17243.2,17356.25,17154.8,17340.05,0,0
02-08-22,17310.15,17390.15,17215.85,17345.45,0,0
03-08-22,17349.25,17407.5,17225.85,17388.15,0,0
04-08-22,17463.1,17490.7,17161.25,17382,0,0
05-08-22,17423.65,17474.4,17348.75,17397.5,0,0
08-08-22,17401.5,17548.8,17359.75,17525.1,0,0
09-08-22,17401.5,17548.8,17359.75,17525.1,0,0
10-08-22,17566.1,17566.1,17442.8,17534.75,0,0
11-08-22,17711.65,17719.3,17631.95,17659,0,0
12-08-22,17659.65,17724.65,17597.85,17698.15,0,0
15-08-22,17659.65,17724.65,17597.85,17698.15,0,0
16-08-22,17797.2,17839.1,17764.05,17825.25,0,0
17-08-22,17868.15,17965.95,17833.35,17944.25,0,0
18-08-22,17898.65,17968.45,17852.05,17956.5,0,0
19-08-22,17966.55,17992.2,17710.75,17758.45,0,0
22-08-22,17682.9,17690.05,17467.35,17490.7,0,0
23-08-22,17357.35,17625.55,17345.2,17577.5,0,0
24-08-22,17525.45,17623.65,17499.25,17604.95,0,0
25-08-22,17679,17726.5,17487.45,17522.45,0,0
26-08-22,17619.3,17685.85,17519.35,17558.9,0,0
29-08-22,17188.65,17380.15,17166.2,17312.9,0,0
30-08-22,17414.95,17777.65,17401.5,17759.3,0,0
31-08-22,17414.95,17777.65,17401.5,17759.3,0,0
01-09-22,17485.7,17695.6,17468.45,17542.8,0,0
02-09-22,17598.4,17643.85,17476.45,17539.45,0,0
05-09-22,17546.45,17683.15,17540.35,17665.8,0,0
06-09-22,17695.7,17764.65,17587.65,17655.6,0,0
07-09-22,17519.4,17650.75,17484.3,17624.4,0,0
08-09-22,17748.15,17807.65,17691.95,17798.75,0,0
09-09-22,17923.35,17925.95,17786,17833.35,0,0
12-09-22,17890.85,17980.55,17889.15,17936.35,0,0
13-09-22,18044.45,18088.3,18015.45,18070.05,0,0
14-09-22,17771.15,18091.55,17771.15,18003.75,0,0
15-09-22,18046.35,18096.15,17861.5,17877.4,0,0
16-09-22,17796.8,17820.05,17497.25,17530.85,0,0
19-09-22,17540.65,17667.2,17429.7,17622.25,0,0
20-09-22,17770.4,17919.3,17744.4,17816.25,0,0
21-09-22,17766.35,17838.7,17663.6,17718.35,0,0
22-09-22,17609.65,17722.75,17532.45,17629.8,0,0
23-09-22,17593.85,17642.15,17291.65,17327.35,0,0
26-09-22,17156.3,17196.4,16978.3,17016.3,0,0
27-09-22,17110.9,17176.45,16942.35,17007.4,0,0
28-09-22,16870.55,17037.6,16820.4,16858.6,0,0
29-09-22,16993.6,17026.05,16788.6,16818.1,0,0
30-09-22,16798.05,17187.1,16747.7,17094.35,0,0
03-10-22,17102.1,17114.65,16855.55,16887.35,0,0
04-10-22,17147.45,17287.3,17117.3,17274.3,0,0
05-10-22,17147.45,17287.3,17117.3,17274.3,0,0
06-10-22,17379.25,17428.8,17315.65,17331.8,0,0
07-10-22,17287.2,17337.35,17216.95,17314.65,0,0
10-10-22,17094.35,17280.15,17064.7,17241,0,0
11-10-22,17256.05,17261.8,16950.3,16983.55,0,0
12-10-22,17025.55,17142.35,16960.05,17123.6,0,0
13-10-22,17087.35,17112.35,16956.95,17014.35,0,0
14-10-22,17322.3,17348.55,17169.75,17185.7,0,0
17-10-22,17144.8,17328.55,17098.55,17311.8,0,0
18-10-22,17438.75,17527.8,17434.05,17486.95,0,0
19-10-22,17568.15,17607.6,17472.85,17512.25,0,0
20-10-22,17423.1,17584.15,17421,17563.95,0,0
21-10-22,17622.85,17670.15,17520.75,17576.3,0,0
24-10-22,17736.35,17777.55,17707.4,17730.75,0,0
25-10-22,17808.3,17811.5,17637,17656.35,0,0
26-10-22,17808.3,17811.5,17637,17656.35,0,0
27-10-22,17771.4,17783.9,17654.5,17736.95,0,0
28-10-22,17756.4,17838.9,17723.7,17786.8,0,0
31-10-22,17910.2,18022.8,17899.9,18012.2,0,0
01-11-22,18130.7,18175.8,18060.15,18145.4,0,0
02-11-22,18177.9,18178.75,18048.65,18082.85,0,0
03-11-22,17968.35,18106.3,17959.2,18052.7,0,0
04-11-22,18053.4,18135.1,18017.15,18117.15,0,0
07-11-22,18211.75,18255.5,18064.75,18202.8,0,0
08-11-22,18211.75,18255.5,18064.75,18202.8,0,0
09-11-22,18288.25,18296.4,18117.5,18157,0,0
10-11-22,18044.35,18103.1,17969.4,18028.2,0,0
11-11-22,18272.35,18362.3,18259.35,18349.7,0,0
14-11-22,18376.4,18399.45,18311.4,18329.15,0,0
15-11-22,18362.75,18427.95,18282,18403.4,0,0
16-11-22,18398.25,18442.15,18344.15,18409.65,0,0
17-11-22,18358.7,18417.6,18312.95,18343.9,0,0
18-11-22,18382.95,18394.6,18209.8,18307.65,0,0
21-11-22,18246.4,18262.3,18133.35,18159.95,0,0
22-11-22,18179.15,18261.85,18137.7,18244.2,0,0
23-11-22,18325.2,18325.4,18246,18267.25,0,0
24-11-22,18326.1,18529.7,18294.25,18484.1,0,0
25-11-22,18528.45,18534.9,18445.1,18512.75,0,0
28-11-22,18430.55,18614.25,18365.6,18562.75,0,0
29-11-22,18552.45,18678.1,18552.15,18618.05,0,0
30-11-22,18625.7,18816.05,18616.55,18758.35,0,0
01-12-22,18871.95,18887.6,18778.2,18812.5,0,0
02-12-22,18752.4,18781.95,18639.2,18696.1,0,0
05-12-22,18719.55,18728.6,18591.35,18701.05,0,0
06-12-22,18600.65,18654.9,18577.9,18642.75,0,0
07-12-22,18638.85,18668.3,18528.4,18560.5,0,0
08-12-22,18570.85,18625,18536.95,18609.35,0,0
09-12-22,18662.4,18664.7,18410.1,18496.6,0,0
12-12-22,18402.15,18521.55,18345.7,18497.15,0,0
13-12-22,18524.4,18617.25,18490.2,18608,0,0
14-12-22,18671.25,18696.1,18632.9,18660.3,0,0
15-12-22,18614.4,18652.9,18387.7,18414.9,0,0
16-12-22,18319.1,18440.95,18255.15,18269,0,0
19-12-22,18288.1,18431.65,18244.55,18420.45,0,0
20-12-22,18340.3,18404.9,18202.65,18385.3,0,0
21-12-22,18435.15,18473.35,18162.75,18199.1,0,0
22-12-22,18288.8,18318.75,18068.6,18127.35,0,0
23-12-22,17977.65,18050.45,17779.5,17806.8,0,0
26-12-22,17830.4,18084.1,17774.25,18014.6,0,0
27-12-22,18089.8,18149.25,17967.45,18132.3,0,0
28-12-22,18084.75,18173.1,18068.35,18122.5,0,0
29-12-22,18045.7,18229.7,17992.8,18191,0,0
30-12-22,18259.1,18265.25,18080.3,18105.3,0,0
02-01-23,18131.7,18215.15,18086.5,18197.45,0,0
03-01-23,18163.2,18251.95,18149.8,18232.55,0,0
04-01-23,18230.65,18243,18020.6,18042.95,0,0
05-01-23,18101.95,18120.3,17892.6,17992.15,0,0
06-01-23,18008.05,18047.4,17795.55,17859.45,0,0
09-01-23,17952.55,18141.4,17936.15,18101.2,0,0
10-01-23,18121.3,18127.6,17856,17914.15,0,0
11-01-23,17924.25,17976.35,17824.35,17895.7,0,0
12-01-23,17920.85,17945.8,17761.65,17858.2,0,0
13-01-23,17867.5,17999.35,17774.25,17956.6,0,0
16-01-23,18033.15,18049.65,17853.65,17894.85,0,0
17-01-23,17922.8,18072.05,17886.95,18053.3,0,0
18-01-23,18074.3,18183.75,18032.45,18165.35,0,0
19-01-23,18119.8,18155.2,18063.75,18107.85,0,0
20-01-23,18115.6,18145.45,18016.2,18027.65,0,0
23-01-23,18118.45,18162.6,18063.45,18118.55,0,0
24-01-23,18183.95,18201.25,18078.65,18118.3,0,0
25-01-23,18093.35,18100.6,17846.15,17891.95,0,0
26-01-23,18093.35,18100.6,17846.15,17891.95,0,0
27-01-23,17877.2,17884.75,17493.55,17604.35,0,0
30-01-23,17541.95,17709.15,17405.55,17648.95,0,0
31-01-23,17731.45,17735.7,17537.55,17662.15,0,0
01-02-23,17811.6,17972.2,17353.4,17616.3,0,0
02-02-23,17517.1,17653.9,17445.95,17610.4,0,0
03-02-23,17721.75,17870.3,17584.2,17854.05,0,0
06-02-23,17818.55,17823.7,17698.35,17764.6,0,0
07-02-23,17790.1,17811.15,17652.55,17721.5,0,0
08-02-23,17750.3,17898.7,17744.15,17871.7,0,0
09-02-23,17885.5,17916.9,17779.8,17893.45,0,0
10-02-23,17847.55,17876.95,17801,17856.5,0,0
13-02-23,17859.1,17880.7,17719.75,17770.9,0,0
14-02-23,17840.35,17954.55,17800.05,17929.85,0,0
15-02-23,17896.6,18034.1,17853.8,18015.85,0,0
16-02-23,18094.75,18134.75,18000.65,18035.85,0,0
17-02-23,17974.85,18034.25,17884.6,17944.2,0,0
20-02-23,17965.55,18004.35,17818.4,17844.6,0,0
21-02-23,17905.8,17924.9,17800.3,17826.7,0,0
22-02-23,17755.35,17772.5,17529.45,17554.3,0,0
23-02-23,17574.65,17620.05,17455.4,17511.25,0,0
24-02-23,17591.35,17599.75,17421.8,17465.8,0,0
27-02-23,17428.6,17451.6,17299,17392.7,0,0
28-02-23,17383.25,17440.45,17255.2,17303.95,0,0
01-03-23,17360.1,17467.75,17345.25,17450.9,0,0
02-03-23,17421.5,17445.8,17306,17321.9,0,0
03-03-23,17451.25,17644.75,17427.7,17594.35,0,0
06-03-23,17680.35,17799.95,17671.95,17711.45,0,0
07-03-23,17680.35,17799.95,17671.95,17711.45,0,0
08-03-23,17665.75,17766.5,17602.25,17754.4,0,0
09-03-23,17772.05,17772.35,17573.6,17589.6,0,0
10-03-23,17443.8,17451.5,17324.35,17412.9,0,0
13-03-23,17421.9,17529.9,17113.45,17154.3,0,0
14-03-23,17160.55,17224.65,16987.1,17043.3,0,0
15-03-23,17166.45,17211.35,16938.9,16972.15,0,0
16-03-23,16994.65,17062.45,16850.15,16985.6,0,0
17-03-23,17111.8,17145.8,16958.15,17100.05,0,0
20-03-23,17066.6,17066.6,16828.35,16988.4,0,0
21-03-23,17060.4,17127.7,17016,17107.5,0,0
22-03-23,17177.45,17207.25,17107.85,17151.9,0,0
23-03-23,17097.4,17205.4,17045.3,17076.9,0,0
24-03-23,17076.2,17109.45,16917.35,16945.05,0,0
27-03-23,16984.3,17091,16918.55,16985.7,0,0
28-03-23,17031.75,17061.75,16913.75,16951.7,0,0
29-03-23,16977.3,17126.15,16940.6,17080.7,0,0
30-03-23,16977.3,17126.15,16940.6,17080.7,0,0
31-03-23,17210.35,17381.6,17204.65,17359.75,0,0
03-04-23,17427.95,17428.05,17312.75,17398.05,0,0
04-04-23,17427.95,17428.05,17312.75,17398.05,0,0
05-04-23,17422.3,17570.55,17402.7,17557.05,0,0
06-04-23,17533.85,17638.7,17502.85,17599.15,0,0
07-04-23,17533.85,17638.7,17502.85,17599.15,0,0
10-04-23,17634.9,17694.1,17597.95,17624.05,0,0
11-04-23,17704.8,17748.75,17655.15,17722.3,0,0
12-04-23,17759.55,17825.75,17717.25,17812.4,0,0
13-04-23,17807.3,17842.15,17729.65,17828,0,0
14-04-23,17807.3,17842.15,17729.65,17828,0,0
17-04-23,17863,17863,17574.05,17706.85,0,0
18-04-23,17766.6,17766.6,17610.2,17660.15,0,0
19-04-23,17653.35,17666.15,17579.85,17618.75,0,0
20-04-23,17638.6,17684.45,17584.35,17624.45,0,0
21-04-23,17639.75,17663.2,17553.95,17624.05,0,0
24-04-23,17707.55,17754.5,17612.5,17743.4,0,0
25-04-23,17761.55,17807.45,17716.85,17769.25,0,0
26-04-23,17767.3,17827.75,17711.2,17813.6,0,0
27-04-23,17813.1,17931.6,17797.9,17915.05,0,0
28-04-23,17950.4,18089.15,17885.3,18065,0,0
01-05-23,17950.4,18089.15,17885.3,18065,0,0
02-05-23,18124.8,18180.25,18101.75,18147.65,0,0
03-05-23,18113.8,18116.35,18042.4,18089.85,0,0
04-05-23,18081,18267.45,18066.7,18255.8,0,0
05-05-23,18117.3,18216.95,18055.45,18069,0,0
08-05-23,18120.6,18286.95,18100.3,18264.4,0,0
09-05-23,18303.4,18344.2,18229.65,18265.95,0,0
10-05-23,18313.6,18326.75,18211.95,18315.1,0,0
11-05-23,18357.8,18389.7,18270.4,18297,0,0
12-05-23,18273.75,18342.75,18194.55,18314.8,0,0
15-05-23,18339.3,18458.9,18287.9,18398.85,0,0
16-05-23,18432.35,18432.35,18264.35,18286.5,0,0
17-05-23,18300.45,18309,18115.35,18181.75,0,0
18-05-23,18287.5,18297.2,18104.85,18129.95,0,0
19-05-23,18186.15,18218.1,18060.4,18203.4,0,0
22-05-23,18201.1,18335.25,18178.85,18314.4,0,0
23-05-23,18362.9,18419.75,18324.2,18348,0,0
24-05-23,18294.8,18392.6,18262.95,18285.4,0,0
25-05-23,18268.9,18338.1,18202.4,18321.15,0,0
26-05-23,18368.35,18508.55,18333.15,18499.35,0,0
29-05-23,18619.15,18641.2,18581.25,18598.65,0,0
30-05-23,18606.65,18662.45,18575.5,18633.85,0,0
31-05-23,18594.2,18603.9,18483.85,18534.4,0,0
01-06-23,18579.4,18580.3,18464.55,18487.75,0,0
02-06-23,18550.85,18573.7,18478.4,18534.1,0,0
05-06-23,18612,18640.15,18582.8,18593.85,0,0
06-06-23,18600.8,18622.75,18531.6,18599,0,0
07-06-23,18665.6,18738.95,18636,18726.4,0,0
08-06-23,18725.35,18777.9,18615.6,18634.55,0,0
09-06-23,18655.9,18676.65,18555.4,18563.4,0,0
12-06-23,18595.05,18633.6,18559.75,18601.5,0,0
13-06-23,18631.8,18728.9,18631.8,18716.15,0,0
14-06-23,18744.6,18769.7,18690,18755.9,0,0
15-06-23,18774.45,18794.1,18669.05,18688.1,0,0
16-06-23,18723.3,18864.7,18710.5,18826,0,0
19-06-23,18873.3,18881.45,18719.15,18755.45,0,0
20-06-23,18752.35,18839.7,18660.65,18816.7,0,0
21-06-23,18849.4,18875.9,18794.85,18856.85,0,0
22-06-23,18853.6,18886.6,18759.5,18771.25,0,0
