sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap
5950,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,15,-50,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5951,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,15,-50,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5952,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,15,-50,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5953,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,15,-50,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5954,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5955,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5956,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5957,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5958,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5959,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5960,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5961,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5962,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5963,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5964,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,20,-50,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5965,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5966,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5967,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5968,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5969,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5970,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5971,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5972,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5973,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5974,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5975,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5976,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5977,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4,30,-50,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5978,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,4,20,-50,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5979,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5980,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5981,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5982,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5983,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5984,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5985,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5986,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5987,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5988,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5989,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,15,-50,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5990,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5991,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5992,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5993,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5994,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5995,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5996,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5997,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5998,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
5999,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6000,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4,20,-50,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6001,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4,15,-50,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6002,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4,15,-50,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6003,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4,20,-50,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6004,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6005,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6006,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6007,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6008,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6009,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6010,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6011,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6012,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6013,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6014,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6015,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6016,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6017,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6018,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6019,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6020,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6021,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6022,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6023,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6024,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4.5,15,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6025,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4.5,15,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6026,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4.5,15,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6027,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4.5,15,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6028,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4.5,20,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6029,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4.5,20,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6030,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,4.5,30,-3,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6031,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4.5,30,-7,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6032,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4.5,30,-7,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6033,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4.5,30,-7,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6034,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,4.5,15,-10,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6035,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,4.5,20,-20,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6036,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,4.5,30,-20,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6037,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,4.5,30,-20,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6038,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,4.5,30,-20,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6039,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,4.5,30,-20,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6040,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,4.5,30,-20,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6041,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,4.5,30,-20,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6042,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,4.5,30,-20,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6043,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6044,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-25,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6045,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-25,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6046,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6047,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-25,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6048,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-25,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6049,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-25,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6050,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,4.5,30,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6051,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,3,0,4.5,30,-25,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6052,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6053,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6054,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6055,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6056,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6057,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6058,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6059,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6060,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6061,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6062,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6063,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6064,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6065,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6066,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6067,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6068,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6069,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6070,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6071,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6072,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6073,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,15,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6074,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6075,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6076,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6077,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6078,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6079,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6080,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6081,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6082,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,20,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6083,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6084,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6085,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6086,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6087,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6088,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6089,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6090,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6091,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6092,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,4.5,30,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6093,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6094,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6095,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6096,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6097,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6098,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6099,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6100,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6101,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6102,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,15,-40,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6103,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-40,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6104,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-40,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6105,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-40,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6106,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-40,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6107,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-40,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
6108,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,4.5,20,-40,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
