S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
1,14-09-20,2,237.15234,1.0554565,147.0353,0.6544004,
1,03-02-23,4,1009.15234,2.4850166,683.1711,1.6825237,
1,13-04-22,4,-144.15234,-0.38063422,-446.45972,-1.1802362,
1,13-04-20,7,-1083.9023,-5.4039435,-1359.8213,-6.7985353,
1,14-03-23,2,-633.34766,-1.5988388,-791.1644,-1.9972491,
1,13-04-21,7,1350.1543,4.323588,909.45703,2.9192524,
1,17-07-20,3,370.94922,1.7186375,241.01216,1.1169077,
1,29-01-21,9,-309.75195,-0.9979174,-861.6947,-2.7969213,
1,12-01-21,6,248.95312,0.77635586,-137.8435,-0.42441508,
1,15-02-22,8,2261.2422,6.050457,1659.4236,4.444423,
1,05-05-16,2,-166.9502,-1.02035,-232.23135,-1.4193243,
1,22-10-19,3,-290.44922,-0.97948253,-468.06366,-1.5785058,
1,09-08-19,5,2576.6973,9.199296,2293.9688,8.190091,
1,11-02-21,1,3.0,0.008361996,-68.75621,-0.19163997,
1,18-12-20,1,-118.90039,-0.38620824,-180.35469,-0.58582455,
1,07-04-20,8,570.5039,3.0815232,271.7375,1.4784247,
1,30-03-21,1,-146.34766,-0.43083787,-214.1376,-0.6304044,
1,05-05-21,2,-289.99805,-0.88590455,-420.67596,-1.2850242,
1,07-04-22,4,-148.75,-0.39182502,-451.55478,-1.191433,
1,16-08-19,1,-82.0,-0.29074663,-138.3245,-0.4904549,
1,05-05-20,3,-422.84766,-2.122928,-541.8773,-2.7208033,
1,07-04-21,3,354.79688,1.0787823,157.02927,0.4776975,
1,23-07-20,1,-61.898438,-0.27024633,-107.64544,-0.46997213,
1,22-10-20,4,-467.35352,-1.8951863,-663.89966,-2.6932783,
1,24-06-20,7,-289.7578,-1.3015761,-600.4971,-2.700279,
1,26-11-20,6,-518.2988,-1.7597628,-870.35254,-2.958013,
1,27-03-18,6,1279.5957,5.2951226,988.1089,4.0898457,
1,08-03-22,9,408.69727,1.2793443,-181.20166,-0.52191025,
1,08-03-21,3,-254.60156,-0.71566343,-466.97626,-1.3149486,
