sno,TradeType(l/s),costPercent,startTime,cutOffTime,endTime,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,Tolerance,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap,TradingDays,TotalTrades,TradeMaxProfit,TradeMaxLoss,DayMaxProfit,DayMaxLoss,TradeAverageProfit,TradeAverageLoss,TradeWinPercent,TradeExpectancy,Profit,DayAverageProfit,DayAverageLoss,DayWinPercent,DayExpectancy,Profit(Cost),DayWinPercent(Cost),DayAverageProfit(Cost),DayAverageLoss(Cost),DayExpectancy(Cost),
1,l,0.2,09:16,15:10,15:23,1.5,1000,-100,100,200,2,1,1000,11,-1000,1000,0.10%,TRUE,1,0.5,0.4,1000,1000,10,5,552,3302,1341.7012,-1276.7988,3526.039,-6080.5938,147.16034,-180.62715,53.694733,0.9447329044342041,-15263.577,578.64343,-908.8003,59.239132,0.9253537654876709,-402242.06,28.985506,424.52155,-1199.4017,0.1444671
2,l,0.2,09:16,15:10,15:23,1.5,1000,-100,100,50,3,1,1000,11,-1000,1000,0.10%,TRUE,2,1,0.4,0.3,1,15,5,539,939,846.4492,-257.0,1515.0,-566.7969,208.22478,-95.44696,29.605965,0.9175159931182861,-5203.956,223.73894,-157.4709,38.77551,0.8998571634292603,-109254.56,21.335808,175.37439,-305.24203,0.155831
3,s,0.1,09:16,15:10,15:23,1.5,1000,-100,100,100,2,1,1000,11,-1000,1000,0.10%,TRUE,2,1,0.4,0.3,1,15,5,630,1927,1110.4492,-241.95117,3041.3516,-713.75195,233.586,-81.73767,30.25428,1.2396349906921387,26325.273,466.34293,-252.66466,40.95238,1.2800816297531128,-84629.36,34.603176,394.59894,-414.20364,0.50408214
4,s,0.1,09:16,15:10,15:23,1.5,1000,-100,100,150,3,1,1000,15,-1000,1000,0.10%,TRUE,2,0.8,0.4,1000,1000,15,10,608,1148,1110.4492,-985.2012,2191.1992,-3273.8008,187.31302,-174.44788,47.90941,0.9875606298446655,-1297.6445,258.75134,-320.14804,54.934208,0.9852072596549988,-68587.29,43.585526,222.35608,-371.7541,0.4621096
