14:07:05.946302900,DeltaHedging_BankEx::NRML
14:07:05.947335500,DeltaHedging_Sensex::NRML
14:07:25.910995,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:07:25.912988300,DeltaHedging_Nifty::NRML
14:07:25.916000900,DeltaHedging_FN::NRML
14:07:25.916979100,DeltaHedging_BankEx::NRML
14:07:25.916979100,DeltaHedging_Sensex::NRML
14:07:45.929890400,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:07:45.963216200,DeltaHedging_Nifty::NRML
14:07:45.964212900,DeltaHedging_FN::NRML
14:07:45.972169800,DeltaHedging_BankEx::NRML
14:07:45.981869800,DeltaHedging_Sensex::NRML
14:08:05.906693700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:08:05.909851900,DeltaHedging_Nifty::NRML
14:08:05.911169400,DeltaHedging_FN::NRML
14:08:05.911687,DeltaHedging_BankEx::NRML
14:08:05.912678900,DeltaHedging_Sensex::NRML
14:08:25.907473900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:08:25.910024400,DeltaHedging_Nifty::NRML
14:08:25.911021700,DeltaHedging_FN::NRML
14:08:25.912019700,DeltaHedging_BankEx::NRML
14:08:25.912019700,DeltaHedging_Sensex::NRML
14:08:45.906792200,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:08:45.908787500,DeltaHedging_Nifty::NRML
14:08:45.911503,DeltaHedging_FN::NRML
14:08:45.912023100,DeltaHedging_BankEx::NRML
14:08:45.913013800,DeltaHedging_Sensex::NRML
14:09:05.908272300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:09:05.911249100,DeltaHedging_Nifty::NRML
14:09:05.912245800,DeltaHedging_FN::NRML
14:09:05.912245800,DeltaHedging_BankEx::NRML
14:09:05.913243900,DeltaHedging_Sensex::NRML
14:09:25.906912500,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:09:25.908752900,DeltaHedging_Nifty::NRML
14:09:25.910515500,DeltaHedging_FN::NRML
14:09:25.911555200,DeltaHedging_BankEx::NRML
14:09:25.911555200,DeltaHedging_Sensex::NRML
14:09:45.907850900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:09:45.909155600,DeltaHedging_Nifty::NRML
14:09:45.910826900,DeltaHedging_FN::NRML
14:09:45.911820200,DeltaHedging_BankEx::NRML
14:09:45.911820200,DeltaHedging_Sensex::NRML
14:10:05.907527700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:10:05.910896200,DeltaHedging_Nifty::NRML
14:10:05.958762200,DeltaHedging_FN::NRML
14:10:05.998861700,DeltaHedging_BankEx::NRML
14:10:06.018362500,DeltaHedging_Sensex::NRML
14:10:25.907187400,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:10:25.908184700,DeltaHedging_Nifty::NRML
14:10:25.910180100,DeltaHedging_FN::NRML
14:10:25.910180100,DeltaHedging_BankEx::NRML
14:10:25.911177200,DeltaHedging_Sensex::NRML
14:10:45.906645400,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:10:45.908075400,DeltaHedging_Nifty::NRML
14:10:45.908628,DeltaHedging_FN::NRML
14:10:45.909144600,DeltaHedging_BankEx::NRML
14:10:45.910139600,DeltaHedging_Sensex::NRML
14:11:05.906370800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:11:05.908241500,DeltaHedging_Nifty::NRML
14:11:05.909235,DeltaHedging_FN::NRML
14:11:05.909235,DeltaHedging_BankEx::NRML
14:11:05.911312100,DeltaHedging_Sensex::NRML
14:11:25.906629700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:11:25.908474400,DeltaHedging_Nifty::NRML
14:11:25.908474400,DeltaHedging_FN::NRML
14:11:25.910603900,DeltaHedging_BankEx::NRML
14:11:25.911122700,DeltaHedging_Sensex::NRML
14:11:45.906805800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:11:45.910798600,DeltaHedging_Nifty::NRML
14:11:45.911796500,DeltaHedging_FN::NRML
14:11:45.911796500,DeltaHedging_BankEx::NRML
14:11:45.912794200,DeltaHedging_Sensex::NRML
14:12:05.906843100,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:12:05.907841200,DeltaHedging_Nifty::NRML
14:12:05.908839200,DeltaHedging_FN::NRML
14:12:05.909836300,DeltaHedging_BankEx::NRML
14:12:05.910832400,DeltaHedging_Sensex::NRML
14:12:25.906972600,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:12:25.908967100,DeltaHedging_Nifty::NRML
14:12:25.910175,DeltaHedging_FN::NRML
14:12:25.911205800,DeltaHedging_BankEx::NRML
14:12:25.911934700,DeltaHedging_Sensex::NRML
14:12:45.907897,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:12:46.560791800,DeltaHedging_Nifty::NRML
14:12:46.567349900,DeltaHedging_FN::NRML
14:12:46.674058,DeltaHedging_BankEx::NRML
14:12:46.688480500,DeltaHedging_Sensex::NRML
14:13:05.906643300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:13:06.042669900,DeltaHedging_Nifty::NRML
14:13:06.096693500,DeltaHedging_FN::NRML
14:13:06.172241800,DeltaHedging_BankEx::NRML
14:13:06.173240900,DeltaHedging_Sensex::NRML
14:13:25.906482300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:13:25.931168300,DeltaHedging_Nifty::NRML
14:13:25.932369300,DeltaHedging_FN::NRML
14:13:25.932888,DeltaHedging_BankEx::NRML
14:13:25.933879600,DeltaHedging_Sensex::NRML
14:13:45.906900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:13:45.911899200,DeltaHedging_Nifty::NRML
14:13:45.913052500,DeltaHedging_FN::NRML
14:13:45.914097300,DeltaHedging_BankEx::NRML
14:13:45.914615300,DeltaHedging_Sensex::NRML
14:14:05.907597600,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:14:05.913780400,DeltaHedging_Nifty::NRML
14:14:05.913780400,DeltaHedging_FN::NRML
14:14:05.914778,DeltaHedging_BankEx::NRML
14:14:05.915863200,DeltaHedging_Sensex::NRML
14:14:25.916387900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:14:25.918153800,DeltaHedging_Nifty::NRML
14:14:25.918671900,DeltaHedging_FN::NRML
14:14:25.919663400,DeltaHedging_BankEx::NRML
14:14:25.920356900,DeltaHedging_Sensex::NRML
14:14:45.907670400,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:14:45.909957,DeltaHedging_Nifty::NRML
14:14:45.910830300,DeltaHedging_FN::NRML
14:14:45.911365800,DeltaHedging_BankEx::NRML
14:14:45.912406200,DeltaHedging_Sensex::NRML
14:15:05.907406100,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:15:05.911600700,DeltaHedging_Nifty::NRML
14:15:05.912648,DeltaHedging_FN::NRML
14:15:05.914629900,DeltaHedging_BankEx::NRML
14:15:05.915627200,DeltaHedging_Sensex::NRML
14:15:25.914612900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:15:25.923590400,DeltaHedging_Nifty::NRML
14:15:25.936783,DeltaHedging_FN::NRML
14:15:25.937628,DeltaHedging_BankEx::NRML
