S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
3,27-03-20,2,-184.70117,-0.8898952,-267.97778,-1.2907794,
3,10-08-20,2,183.94922,0.8354753,96.07287,0.4363081,
3,04-07-22,3,-317.10156,-0.9408184,-519.64764,-1.5417614,
3,02-08-19,5,-401.05273,-1.4184586,-684.3783,-2.4198792,
3,10-08-21,4,791.85156,2.1845412,502.69012,1.3867183,
3,28-08-20,3,-246.40039,-1.0301471,-390.1549,-1.6311748,
3,03-02-21,5,-357.7461,-1.0363791,-703.69574,-2.037414,
3,03-02-23,9,-9.207031,-0.015508983,-752.96216,-1.8155217,
3,21-10-22,2,-251.35156,-0.61983955,-413.8056,-1.0204475,
3,02-09-22,1,-133.35156,-0.33817124,-212.35121,-0.53851026,
3,14-03-23,1,139.15234,0.3518764,60.19989,0.15222657,
3,14-03-22,2,-251.35156,-0.7212397,-390.99634,-1.1219716,
3,17-07-20,4,-217.70117,-1.0008142,-392.0191,-1.8018261,
3,29-01-21,2,626.00195,2.0267122,503.28854,1.6287341,
3,11-02-20,1,153.09961,0.4868365,90.35701,0.28732464,
3,09-08-19,3,-289.25,-1.0211724,-459.59866,-1.62219,
3,24-12-20,1,-96.29883,-0.31860498,-156.84543,-0.5189245,
3,11-02-21,3,226.0,0.62757367,10.688293,0.028199017,
3,02-09-20,2,-109.94922,-0.46116686,-205.47577,-0.86162317,
3,18-12-20,3,254.40039,0.826865,70.08548,0.22770607,
3,30-03-22,3,-354.79688,-0.9823468,-571.845,-1.5833365,
3,23-07-20,1,-70.69922,-0.3084756,-116.60772,-0.5087828,
3,23-07-21,2,-226.14844,-0.64897335,-365.7684,-1.0496256,
3,26-11-20,5,-335.75195,-1.1459507,-629.286,-2.147107,
3,27-03-18,5,-263.94922,-1.0814259,-508.48138,-2.0825198,
3,08-03-22,4,-378.94922,-1.1613878,-640.48425,-1.9625435,
3,08-03-21,4,-356.64844,-1.0023254,-641.47644,-1.8033391,
3,03-03-20,4,-341.3496,-1.1732653,-574.49976,-1.974446,
3,03-03-21,3,-215.15234,-0.60318685,-431.1764,-1.2037991,
3,14-03-18,3,-72.052734,-0.2899862,-221.2085,-0.8902782,
3,09-08-21,4,198.60156,0.55001813,-89.96063,-0.24944355,
3,22-02-21,4,2098.543,5.851323,1814.597,5.0571547,
3,14-03-16,1,104.69922,0.680789,74.045715,0.48147094,
3,22-02-22,4,667.6953,1.774459,367.8624,0.97623575,
3,16-02-23,3,912.64453,2.17695,662.03705,1.5791128,
3,16-02-22,10,3041.3516,7.9180994,2277.709,5.9260025,
3,16-02-21,2,259.60156,0.68939906,110.30455,0.2900888,
3,06-04-21,3,153.0,0.46203518,-44.061005,-0.13751316,
3,25-06-21,2,-220.7461,-0.62865275,-361.42316,-1.0292778,
3,24-12-21,4,610.0,1.7420812,330.568,0.9438299,
3,25-06-20,6,450.85156,2.08113,192.76431,0.8832082,
3,03-03-16,1,-46.19922,-0.30537063,-76.50322,-0.50567406,
3,22-02-16,1,47.05078,0.32584432,18.21853,0.12617168,
3,21-11-16,1,69.65039,0.37564796,32.63724,0.17602079,
3,19-03-20,2,-224.49805,-1.1430295,-303.17465,-1.5441684,
3,13-09-19,4,-287.10156,-1.026992,-511.08566,-1.828013,
3,23-09-19,5,-372.89844,-1.234274,-675.6826,-2.2354984,
3,02-07-20,4,-224.75,-1.0107933,-402.95056,-1.8118069,
3,21-08-20,2,-27.798828,-0.124634184,-117.04942,-0.5247649,
3,19-03-21,12,-566.1094,-1.6660628,-1383.543,-4.067706,
3,03-12-20,4,-331.0996,-1.1169673,-568.6749,-1.9180807,
3,03-12-21,2,1076.4492,2.9268312,930.41376,2.5297697,
3,16-03-20,1,351.8496,1.469346,304.30945,1.2708199,
3,16-03-21,1,391.15234,1.1076943,320.91888,0.90879935,
3,25-07-22,2,328.5039,0.8914089,181.42981,0.49228942,
3,30-01-23,5,-82.60156,-0.21952718,-486.16568,-1.2197332,
3,16-03-22,1,27.949219,0.07819713,-43.50683,-0.121727414,
3,27-02-23,4,-425.7461,-1.058503,-747.9635,-1.8595746,
3,16-03-23,5,-450.54688,-1.1522377,-842.2822,-2.1533873,
3,15-10-20,3,919.6504,3.8282094,776.56146,3.232034,
3,23-09-21,2,-244.59766,-0.6539174,-394.45636,-1.054573,
3,23-09-20,1,427.79883,2.011661,385.69473,1.8136754,
3,11-11-20,3,-320.74805,-1.1121378,-494.1759,-1.7132496,
3,28-07-22,1,-112.05078,-0.30128872,-186.54382,-0.5015877,
3,28-07-21,1,-8.847656,-0.025616385,-77.934616,-0.22563906,
3,28-07-20,15,643.40234,2.8939948,-15.238159,-0.10312936,
3,22-04-20,3,-208.25,-1.0716729,-325.05957,-1.6727498,
3,17-08-20,1,211.40039,0.96942645,167.99829,0.7703947,
3,29-01-16,4,-163.24805,-1.066174,-285.9176,-1.8672553,
3,05-01-21,5,-381.80078,-1.2156388,-696.7381,-2.2168736,
3,09-09-19,5,-276.64844,-1.0099252,-551.01636,-2.0109394,
3,05-01-22,4,-409.59766,-1.1027812,-707.3279,-1.9038637,
3,01-03-21,3,469.6953,1.3253597,257.6836,0.7266739,
3,01-03-23,5,-422.21094,-1.0426939,-827.60974,-2.0437355,
3,01-03-16,3,-144.99902,-1.0202217,-230.44131,-1.6212425,
3,03-01-17,4,-182.45117,-1.0106114,-327.10272,-1.8116156,
3,29-12-20,2,-52.248047,-0.16700855,-177.4682,-0.5671773,
3,16-03-16,4,-158.09961,-1.0250101,-281.69522,-1.8260357,
3,24-03-20,3,-212.75195,-1.2279696,-316.8117,-1.8292022,
3,14-05-20,2,380.6504,1.9691603,303.71033,1.5711224,
3,18-09-19,2,487.00195,1.7786036,377.96814,1.3803844,
3,08-04-20,3,-252.45312,-1.2999998,-369.00848,-1.9013065,
3,08-04-21,3,866.4531,2.6067722,667.8219,2.009386,
3,24-02-16,3,459.2002,3.2918715,375.9647,2.6951718,
3,05-01-17,3,-173.15039,-0.9597291,-281.57455,-1.5606871,
3,12-05-20,4,-351.04492,-1.8998795,-499.2475,-2.7017612,
3,11-12-20,5,-327.80273,-1.0684078,-635.27325,-2.0694833,
3,09-09-22,1,-123.80078,-0.3052348,-205.043,-0.50553995,
3,13-10-20,4,591.89844,2.4942024,402.6505,1.6966877,
3,16-04-20,3,-196.34766,-1.0246199,-311.50043,-1.6256527,
3,01-02-22,5,49.953125,0.12807064,-335.69016,-0.8718046,
3,01-02-21,4,-429.05273,-1.3740834,-679.2902,-2.1754663,
3,06-05-22,3,174.04688,0.5013522,-33.99179,-0.09815895,
3,15-09-20,3,-259.99805,-1.166669,-393.96155,-1.767833,
3,29-11-21,4,-468.8047,-1.2973831,-758.3943,-2.098692,
3,15-09-22,3,1313.5547,3.143579,1064.1598,2.5467143,
3,04-06-20,2,374.80078,1.8217468,292.8816,1.423565,
3,12-05-16,2,-19.84961,-0.11729831,-87.60776,-0.5174252,
3,03-01-22,4,-369.80078,-1.0326817,-656.6846,-1.8337007,
3,24-02-21,4,-405.6953,-1.1447842,-689.6482,-1.9459405,
3,09-10-19,4,-294.8496,-1.0482715,-520.54285,-1.8493203,
3,23-08-19,4,499.25,1.8360877,282.68124,1.0379252,
3,31-07-20,3,283.15234,1.3016968,153.0443,0.70300144,
3,21-09-21,5,-420.25,-1.1378645,-790.11426,-2.1389892,
3,19-02-20,1,41.40039,0.13404128,-20.330814,-0.06582864,
3,09-10-20,5,-286.95117,-1.2277726,-521.0972,-2.228994,
3,10-06-19,3,784.65234,2.5069118,597.64,1.9094269,
3,01-02-23,4,-453.34766,-1.0975049,-785.1443,-1.8985935,
3,20-04-20,4,680.0996,3.2436438,513.2761,2.4469023,
3,20-04-21,1,328.1504,1.0361602,265.13885,0.8371959,
3,15-10-19,3,9.050781,0.029249638,-162.29918,-0.57071984,
3,10-06-20,5,485.39648,2.3127942,276.08398,1.3150976,
3,05-12-16,1,-43.45117,-0.23640658,-80.25432,-0.4366407,
3,18-08-21,2,948.0,2.6279106,804.654,2.2305446,
3,04-10-19,1,427.5,1.4943607,370.7124,1.2958567,
3,18-08-20,3,-222.90234,-1.0192939,-354.29333,-1.6203115,
3,04-10-18,4,-294.25195,-1.1868923,-492.9601,-1.9880824,
3,02-12-16,1,159.44922,0.86501575,122.74246,0.66587925,
3,10-11-20,3,-298.30078,-1.0626338,-467.0821,-1.663696,
3,19-07-22,4,-390.69922,-1.0985287,-675.6756,-1.8996168,
3,25-03-21,3,-347.89844,-1.0505702,-546.94434,-1.651612,
3,25-03-20,2,-200.89844,-1.1094669,-272.75293,-1.510571,
3,26-02-16,4,-156.24902,-1.1361485,-266.44067,-1.9372829,
3,11-10-18,4,-254.19727,-1.0233219,-453.28268,-1.8243318,
3,30-05-22,2,335.59766,0.93204725,191.90784,0.53297484,
3,11-10-19,2,821.75,2.8865104,709.0961,2.4893956,
3,26-02-18,5,-255.69727,-1.0040287,-510.76257,-2.0050216,
3,24-04-20,1,229.34961,1.1535482,189.81476,0.95470023,
3,10-11-16,4,-238.15039,-1.1865857,-399.06564,-1.9877663,
3,02-12-20,1,42.15039,0.14301795,-16.75166,-0.056840036,
3,08-05-20,2,83.94922,0.42023337,4.404167,0.020654142,
3,28-05-21,3,-36.44922,-0.10427362,-248.34407,-0.704366,
3,11-09-20,1,175.15039,0.77471554,130.10884,0.57549256,
3,21-07-20,3,-49.09961,-0.21801886,-185.77502,-0.81823,
3,23-05-22,4,-373.2539,-1.0800865,-650.2053,-1.8811716,
3,13-07-21,2,-247.84766,-0.7002352,-389.68024,-1.100934,
3,13-07-20,2,926.0508,4.1020164,836.67474,3.7061143,
3,27-06-22,2,437.14844,1.2837081,301.3761,0.88500005,
3,04-10-22,1,-79.19922,-0.20286918,-157.35751,-0.4030668,
3,09-05-16,4,-65.45117,-0.39842057,-198.47234,-1.1988208,
3,04-10-21,3,-268.94922,-0.7168884,-494.38388,-1.3176129,
3,05-08-19,3,307.50195,1.1079081,141.27885,0.5090176,
3,05-08-20,3,165.10156,0.7511687,34.15396,0.15193045,
3,26-02-21,5,-399.29688,-1.1379966,-750.735,-2.139144,
3,16-04-21,1,226.5,0.70321846,162.3084,0.5039223,
3,15-06-21,2,-8.949219,-0.025409497,-149.86247,-0.4254372,
3,05-08-22,5,-409.15234,-1.0783366,-789.1012,-2.079416,
3,15-06-20,3,207.59766,1.033585,87.45165,0.4346259,
3,13-08-20,2,302.19922,1.348804,212.87662,0.95015436,
3,13-08-21,2,-32.546875,-0.09003912,-177.16992,-0.49012375,
3,23-05-19,1,-105.75,-0.3390086,-168.24356,-0.53934324,
3,27-06-16,2,-109.34961,-0.6240107,-179.55325,-1.0246317,
3,23-05-16,3,586.1504,3.5354924,487.26474,2.939045,
3,07-06-19,3,-337.35156,-1.0880427,-523.73444,-1.6891369,
3,22-05-20,2,172.75,0.9636072,102.62684,0.5645715,
3,02-11-21,4,427.90234,1.0682516,107.94443,0.2693122,
3,01-12-21,4,-366.65234,-1.011554,-657.05164,-1.8125526,
3,02-11-20,3,-245.90039,-1.0143564,-391.5763,-1.6153781,
3,01-12-20,3,154.45117,0.51735806,-24.506882,-0.082127675,
3,23-04-21,3,407.05078,1.2651123,215.03482,0.6663844,
3,23-04-20,5,-268.5996,-1.351171,-467.7127,-2.3525329,
3,09-05-22,5,-468.4453,-1.361633,-813.06274,-2.3629825,
3,07-07-20,3,-235.29688,-1.0526937,-369.6515,-1.6537416,
3,29-04-16,5,-112.353516,-0.6748725,-279.91687,-1.6755774,
3,12-10-18,2,-160.19922,-0.6342013,-261.40344,-1.0348313,
3,16-05-22,3,-338.09766,-1.0071416,-539.90497,-1.608141,
3,30-06-16,4,-137.45117,-0.77256274,-280.46625,-1.5733277,
3,15-05-20,1,70.75,0.37415946,33.002647,0.17454025,
3,17-04-20,8,-211.39844,-1.0620602,-534.0615,-2.6631367,
3,10-10-22,4,-439.80078,-1.1238167,-753.36584,-1.9249439,
3,01-12-16,1,169.90039,0.9084707,132.66669,0.70938605,
3,14-06-22,4,-338.60156,-1.0114043,-606.91736,-1.8124058,
3,22-05-19,3,267.89648,0.8746457,84.39278,0.2755197,
3,12-09-19,4,873.4492,3.1169105,650.1498,2.3200364,
3,18-07-22,4,-356.34375,-1.0212448,-635.89484,-1.8222765,
3,28-05-20,3,-195.19922,-1.0173583,-310.58243,-1.6183736,
3,04-11-19,1,208.5,0.6821851,147.58139,0.482863,
3,19-06-20,10,-222.75,-1.045775,-647.4338,-3.0468109,
3,29-04-20,2,188.00195,0.8786368,104.231155,0.47952145,
3,29-04-21,4,1653.2969,4.845133,1382.4999,4.0499673,
3,03-11-20,2,-178.20117,-0.70060843,-280.10507,-1.1013029,
3,31-03-22,2,374.39844,1.023968,228.52484,0.6249881,
3,31-03-20,7,-302.10352,-1.5652504,-571.6544,-2.9668045,
3,03-11-21,2,311.09766,0.7781898,151.88474,0.37896317,
3,06-07-20,2,-140.45117,-0.6301005,-229.75134,-1.0307333,
3,26-03-20,2,-197.35156,-1.0385113,-273.4772,-1.4395463,
3,06-07-21,3,-440.79297,-1.2435431,-653.92487,-1.8447783,
3,16-05-16,5,-215.94922,-1.2976663,-382.61218,-2.2989824,
3,27-05-22,5,-422.5039,-1.1932957,-777.2156,-2.194498,
3,26-03-18,5,-247.8457,-1.027338,-489.45685,-2.0283742,
3,30-06-22,2,355.75,1.0593086,221.77304,0.6603575,
3,30-06-20,3,198.80273,0.9170426,69.48872,0.31797567,
3,08-06-20,3,704.4512,3.241532,574.8664,2.6447773,
3,11-10-21,5,-400.70312,-1.0524876,-782.00305,-2.0535526,
3,08-06-22,2,723.0508,2.0455194,582.3817,1.6475568,
3,12-07-21,2,201.5,0.5706452,60.458298,0.17121226,
3,29-03-22,2,-67.10156,-0.18719426,-210.60066,-0.587384,
3,29-03-23,1,-135.85156,-0.34208333,-215.41342,-0.54242706,
3,22-07-22,5,-412.69922,-1.1274805,-779.64813,-2.128577,
3,14-08-19,3,62.5,0.22300333,-105.56941,-0.37677693,
3,11-08-20,1,-66.80078,-0.30081704,-111.28049,-0.5011213,
3,27-05-20,4,-191.69922,-1.0847199,-333.3799,-1.8858098,
3,27-05-21,2,-232.44922,-0.667248,-372.0269,-1.0679165,
3,11-08-22,4,-387.39453,-1.000348,-697.71313,-1.8013729,
3,16-06-20,2,287.6504,1.4039457,206.36023,1.0053453,
3,22-07-20,2,299.10156,1.3040591,207.65765,0.905357,
3,19-06-19,3,497.25,1.620082,313.85342,1.0217023,
3,16-06-22,2,936.5,2.781855,802.7843,2.3846278,
3,27-05-19,4,-328.9004,-1.0481663,-580.3015,-1.8492246,
3,17-05-16,2,240.25,1.4244269,173.02975,1.0258603,
3,05-10-20,3,437.85156,1.9257243,302.0395,1.3276479,
3,26-03-21,2,81.64844,0.24222448,-52.250916,-0.15751892,
3,15-07-20,2,-139.0,-0.64260113,-225.666,-1.0432438,
3,28-04-16,4,584.7539,3.4406343,449.38635,2.6440768,
3,10-09-20,5,-313.79688,-1.3917859,-539.78156,-2.3931763,
3,04-08-22,3,1567.4492,4.111834,1340.9827,3.5159404,
3,01-11-22,3,1015.2539,2.4373965,766.35345,1.839848,
3,27-05-16,1,-53.5,-0.30701867,-88.4048,-0.5073228,
3,01-11-21,5,-465.14844,-1.1762781,-861.45886,-2.17744,
3,04-08-21,4,-390.0,-1.1000327,-674.1187,-1.9011174,
3,04-08-20,3,-250.44922,-1.1782516,-378.23938,-1.779443,
3,09-06-21,4,1680.4062,4.7522454,1399.2246,3.9570034,
3,09-06-20,3,-224.25,-1.0518394,-352.41995,-1.6528909,
3,08-07-20,5,-245.5,-1.0789716,-473.46472,-2.080034,
3,03-09-21,1,266.65234,0.7191213,192.75839,0.5198388,
3,03-09-20,1,185.69922,0.773043,137.84122,0.57381845,
3,02-11-18,3,-237.40039,-0.9272653,-391.254,-1.528192,
3,31-05-21,5,-356.45312,-1.0090163,-710.2649,-2.0100386,
3,10-10-18,3,-275.84766,-1.1124448,-424.89212,-1.7135512,
3,06-09-19,1,-85.40039,-0.31473166,-139.75449,-0.5150515,
3,25-04-22,1,65.44922,0.18080494,-6.882942,-0.019013925,
3,31-05-19,2,2208.0977,6.953842,2083.2913,6.5607886,
3,30-04-21,1,470.80078,1.4083266,404.412,1.2097294,
3,17-05-22,5,-386.33984,-1.1374891,-726.87573,-2.1386476,
3,17-05-21,4,-344.05078,-1.0420408,-609.375,-1.8430887,
3,07-07-22,2,-228.25,-0.6589614,-367.02826,-1.0596178,
3,05-10-18,1,521.8496,2.0926635,472.49725,1.8947515,
3,23-06-20,4,-249.45117,-1.1231285,-427.42572,-1.924252,
3,30-04-20,1,-91.69922,-0.41999802,-135.45743,-0.6204252,
3,23-06-22,4,1317.8008,3.9467885,1052.7812,3.1507292,
3,28-04-20,3,-218.30078,-1.0616102,-341.8632,-1.6626723,
3,18-06-21,4,-358.60156,-1.0399915,-634.855,-1.8410329,
3,28-04-21,4,-333.05078,-1.0078901,-597.86536,-1.8089037,
3,18-06-20,5,-221.59961,-1.091777,-425.0082,-2.092867,
3,19-05-20,7,-169.59961,-0.9447031,-420.40668,-2.3456452,
3,31-05-16,1,-9.849609,-0.055926036,-45.083157,-0.25597557,
3,21-06-22,4,-351.5586,-1.0692155,-614.9818,-1.8702805,
3,21-06-21,5,-373.60547,-1.0794257,-720.20984,-2.080497,
3,06-08-20,3,-248.2461,-1.1452606,-378.55905,-1.7463946,
3,26-04-21,1,-122.65039,-0.37800398,-187.66675,-0.5783858,
3,25-05-16,2,-114.39844,-0.6825094,-181.55945,-1.0831869,
3,25-05-22,2,589.3008,1.701819,451.37927,1.3035197,
3,26-04-16,4,-172.05078,-1.0236137,-306.88174,-1.8246436,
3,06-08-19,1,-90.80078,-0.32554886,-146.67479,-0.525871,
3,05-09-22,3,-303.10547,-0.7633873,-541.6882,-1.3641589,
3,27-04-21,2,-216.94922,-0.6671947,-347.23456,-1.0678673,
3,20-07-22,4,-495.09766,-1.3763794,-783.3838,-2.177764,
3,20-07-20,1,167.09961,0.74409854,122.35341,0.54484314,
3,08-07-22,3,89.80469,0.25536305,-120.9745,-0.34436524,
3,28-03-22,4,-386.64844,-1.0876952,-671.56116,-1.8887867,
3,03-10-18,2,696.10156,2.7380052,595.10406,2.3407335,
3,22-06-20,4,-219.70117,-1.0138795,-393.56976,-1.8148869,
3,24-05-19,3,-337.24805,-1.0855825,-523.95374,-1.6866724,
3,22-06-21,4,-363.10156,-1.0322901,-644.9099,-1.8333122,
3,04-09-19,4,-270.49805,-1.0022585,-486.91696,-1.8032718,
3,17-06-20,6,-208.79688,-1.021953,-453.89948,-2.2229698,
3,27-04-20,1,-101.30078,-0.50684094,-141.37549,-0.7073454,
3,29-03-16,4,-174.89941,-1.1130197,-300.80493,-1.9141376,
3,26-04-22,2,153.0,0.41901553,7.1019897,0.01942264,
3,30-05-16,1,141.0,0.79891217,105.843,0.5997153,
3,01-11-19,1,-96.0,-0.31698442,-156.66681,-0.5172988,
3,01-11-18,3,-254.15039,-1.0073828,-405.77844,-1.6083782,
3,24-05-21,3,890.2031,2.536637,680.5241,1.9391718,
3,04-09-20,4,437.49805,1.8724142,251.44662,1.0742892,
4,23-02-21,1,447.5,1.2552278,376.6457,1.0564798,
4,27-09-21,1,38.652344,0.10116203,-37.725708,-0.09872882,
4,04-01-22,1,-202.89844,-0.5534019,-276.42905,-0.75395703,
4,04-01-21,1,353.25,1.1226492,290.67175,0.9237723,
4,20-11-20,3,-493.24805,-1.7049443,-667.8835,-2.3066533,
4,29-07-22,1,222.39844,0.5910545,147.36603,0.39163822,
4,27-09-22,1,163.5,0.41912222,85.643295,0.21953447,
4,02-03-21,2,254.69531,0.7128352,112.6254,0.3135469,
4,21-04-22,1,-222.04688,-0.6069408,-295.4381,-0.8075567,
4,02-03-20,1,130.15039,0.43938333,71.03824,0.23982546,
4,09-02-16,1,60.84961,0.40704125,31.011957,0.20744665,
4,09-02-18,1,79.19922,0.3098264,28.153519,0.11013928,
4,02-03-16,2,-271.7998,-1.8245823,-332.04102,-2.2264004,
4,21-04-16,1,41.54883,0.24936129,8.266178,0.049607344,
4,30-08-19,2,-98.39844,-0.35913658,-208.10504,-0.75949734,
4,01-10-18,4,-831.6992,-3.3170948,-1033.0303,-4.1204157,
4,08-08-19,2,-339.20117,-1.2141259,-451.26468,-1.6153433,
4,01-10-19,2,1086.9492,3.685649,970.097,3.2893302,
4,23-02-18,2,-383.89844,-1.5310612,-484.55093,-1.9325917,
4,14-10-19,3,516.3008,1.8024969,346.10468,1.2043022,
4,18-05-21,1,-9.0,-0.02650723,-76.915,-0.22653097,
4,27-09-19,2,371.5,1.2348042,251.5289,0.8360338,
4,18-05-22,2,323.0039,0.9351542,185.23009,0.5360904,
4,27-10-20,2,-314.60156,-1.2921509,-412.53668,-1.693445,
4,09-02-22,1,-330.75,-0.8635624,-407.68207,-1.06443,
4,19-10-22,2,402.84766,0.9924622,240.9054,0.59344715,
4,17-12-20,1,91.44922,0.29563883,29.675163,0.09593013,
4,19-10-21,1,351.0,0.87817395,271.41238,0.6790563,
4,19-10-20,5,-159.9043,-0.6775063,-401.8617,-1.6781743,
4,15-03-23,1,812.09766,2.0405772,733.3149,1.8426217,
4,15-03-21,5,-980.35156,-2.814785,-1330.2238,-3.817608,
4,15-03-22,2,865.34766,2.4316468,723.9473,2.0340838,
4,26-05-21,1,129.29688,0.3714291,59.80487,0.17179999,
4,31-01-23,1,-85.39844,-0.21015567,-166.75543,-0.41037166,
4,26-05-22,4,-981.1953,-2.823298,-1260.167,-3.626102,
4,16-07-20,1,-180.44922,-0.8418438,-223.49966,-1.0426872,
4,26-05-20,1,70.59961,0.40207878,35.552906,0.20247988,
4,17-01-22,1,289.05078,0.75040704,212.30144,0.55115575,
4,06-11-18,1,265.5996,1.0278623,214.18521,0.82889146,
4,06-11-19,3,-358.94922,-1.1814284,-542.2538,-1.782604,
4,26-05-16,3,-263.94922,-1.5358711,-367.49207,-2.1374078,
4,25-11-20,1,226.19922,0.7514837,166.22472,0.55223477,
4,18-05-16,2,-44.45117,-0.2663356,-111.372925,-0.66660273,
4,30-08-22,2,-325.55078,-0.8409495,-482.49402,-1.2417957,
4,30-08-21,4,-601.5,-1.6735655,-890.7462,-2.4752388,
4,01-10-20,2,-317.80078,-1.4520135,-406.3972,-1.8534625,
4,14-09-20,1,458.39844,2.0234144,413.54742,1.8254353,
4,23-02-23,1,27.300781,0.06811114,-52.83732,-0.13181731,
4,24-07-20,3,-8.296875,-0.03759697,-144.29477,-0.63763523,
4,14-09-21,1,55.25,0.1506451,-18.04596,-0.04920676,
4,13-04-20,1,155.69922,0.7859131,116.232414,0.58669907,
4,13-04-21,5,-1348.9492,-4.310211,-1663.8652,-5.314527,
4,03-08-21,1,-22.699219,-0.06451968,-93.085625,-0.2645851,
4,04-02-16,1,109.25,0.73002213,79.42865,0.53075254,
4,15-02-21,2,-826.25,-2.2425137,-974.61475,-2.6447523,
4,12-01-21,3,-320.84766,-0.9992021,-514.2586,-1.6001987,
4,15-02-22,3,-1007.0508,-2.66601,-1235.0605,-3.268681,
4,22-10-19,5,118.90039,0.39226592,-175.91821,-0.60734755,
4,25-01-16,1,60.200195,0.3851999,29.003796,0.1855858,
4,22-10-18,1,-181.55078,-0.71887916,-232.24173,-0.9195922,
4,07-04-20,2,-256.90234,-1.3809587,-330.58606,-1.782339,
4,28-02-18,2,150.00195,0.59607893,49.50354,0.19666861,
4,05-05-21,2,-119.15039,-0.3639048,-250.28123,-0.76426876,
4,07-04-22,3,299.39844,0.79004586,72.90143,0.19083822,
4,16-08-19,2,-79.85156,-0.28362468,-192.60632,-0.6839123,
4,05-05-20,1,407.80078,2.0219789,367.87177,1.824007,
4,07-04-21,2,-436.54883,-1.3331999,-567.9298,-1.7345269,
4,24-06-22,1,-0.30078125,-8.945527E-4,-67.54838,-0.2009026,
4,13-04-16,2,-183.0498,-1.1331031,-247.91595,-1.5342426,
4,24-06-21,1,63.152344,0.1809673,-6.578705,-0.01885006,
4,08-09-21,1,-57.402344,-0.15623853,-130.94016,-0.35638756,
4,27-08-20,1,45.29883,0.19174148,-1.905777,-0.008068801,
4,08-09-22,2,-538.3008,-1.3511858,-698.1417,-1.7525246,
4,04-02-20,2,-495.95117,-1.639077,-617.4254,-2.0407171,
4,04-02-21,3,-750.90234,-2.1492388,-961.88495,-2.751382,
4,01-09-20,3,646.89844,2.689475,503.33832,2.0921626,
4,01-09-21,3,214.65234,0.57839125,-5.64032,-0.02104184,
4,27-08-21,1,70.40234,0.19733617,-0.8799591,-0.002463554,
4,09-03-16,3,-272.25,-1.7957147,-363.50085,-2.3975048,
4,21-05-21,3,-555.7969,-1.6162405,-762.6836,-2.217868,
4,11-07-22,3,-195.40625,-0.5552513,-407.84344,-1.1558185,
4,30-09-19,1,173.40039,0.5923156,115.02379,0.3929067,
4,12-01-22,1,-32.55078,-0.08412913,-109.96624,-0.2842097,
4,10-02-22,5,-625.0547,-1.6123602,-1014.469,-2.6139822,
4,29-07-21,1,-7.3007812,-0.021033866,-76.72738,-0.22106381,
4,19-09-22,2,180.64844,0.43996564,16.720978,0.040400147,
4,06-10-22,2,-109.60156,-0.27950567,-267.06857,-0.67978966,
4,07-04-16,1,160.39941,1.0220039,129.17061,0.8230276,
4,06-10-21,1,-223.64844,-0.59054077,-299.6157,-0.791125,
4,06-10-20,2,-218.04883,-0.9600227,-309.28818,-1.3609952,
4,17-02-16,2,-65.45117,-0.4640436,-122.00133,-0.8645121,
4,27-08-19,1,119.60156,0.42364505,63.25806,0.22406778,
4,08-10-21,1,201.5,0.53042996,125.725395,0.33096346,
4,03-06-22,1,475.75,1.3269831,404.52173,1.1283149,
4,03-06-21,1,-120.15234,-0.33822912,-191.3204,-0.5385671,
4,09-03-21,2,273.10156,0.75664526,129.67564,0.35740227,
4,03-06-20,5,139.54883,0.6480403,-73.574936,-0.35132694,
4,27-11-20,1,135.5,0.45670182,76.297,0.2571581,
4,09-03-22,2,-596.60156,-1.7821596,-731.0735,-2.183944,
4,04-11-20,1,104.29883,0.4048797,52.882225,0.20528685,
4,08-10-20,2,-158.59766,-0.68505883,-251.49045,-1.085743,
4,26-06-19,1,-150.09961,-0.4842196,-212.24622,-0.68470347,
4,10-01-22,1,-266.94922,-0.70077276,-343.40326,-0.9014711,
4,05-07-22,1,376.14844,1.1007924,308.18317,0.9018943,
4,05-07-21,2,-303.45312,-0.8656995,-443.98328,-1.2665572,
4,03-06-19,1,-13.949219,-0.044083737,-77.248276,-0.24412712,
4,28-01-21,1,-65.59961,-0.21623275,-126.34021,-0.4164478,
4,29-06-20,3,-68.55078,-0.32274327,-196.39716,-0.92306304,
4,13-06-19,2,-251.10156,-0.81343937,-374.84738,-1.2142538,
4,20-09-22,1,-79.69922,-0.19251227,-162.57802,-0.39270505,
4,24-08-21,2,-442.35156,-1.2508137,-584.245,-1.6520677,
4,03-06-16,1,10.650391,0.06021337,-24.714462,-0.13972859,
4,24-08-20,3,-350.55078,-1.5483549,-487.24554,-2.1499143,
4,12-10-20,1,108.94922,0.45192236,60.842266,0.25238046,
4,06-01-17,2,-104.30078,-0.572047,-177.35309,-0.9726107,
4,12-10-21,2,84.69922,0.21965346,-69.449295,-0.18012673,
4,12-10-22,1,-94.59766,-0.24225496,-172.78986,-0.4424952,
4,25-01-21,1,293.4004,0.9303843,230.62299,0.73131484,
4,21-03-23,2,-534.89844,-1.3507414,-693.9299,-1.7520916,
4,21-03-18,1,107.0,0.43885374,58.343597,0.2392932,
4,21-03-16,2,-189.2002,-1.199158,-252.6763,-1.600354,
4,20-09-19,6,-3273.8008,-11.830149,-3606.7583,-13.041983,
4,08-10-18,1,112.0,0.4530295,62.6671,0.25347817,
