sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap,TradingDays,TotalTrades,TradeMaxProfit,TradeMaxLoss,DayMaxProfit,DayMaxLoss,TradeAverageProfit,TradeAverageLoss,TradeWinPercent,TradeExpectancy,TradeExpectancy(Cost),Profit,DayAverageProfit,DayAverageLoss,DayWinPercent,DayExpectancy,Profit(Cost),DayWinPercent(Cost),DayAverageProfit(Cost),DayAverageLoss(Cost),DayExpectancy(Cost),AvgHoldingPeriod,
3,s,TRUE,0.1,10:40,14:25,15:00,15,1.5,1000,-100,100,100,2,1,1000,11,-1000,1000,0,0.5,FALSE,2,1,0.4,0.8,1,15,5,164,272,1527.3477,-1552.3984,2949.4453,-1604.5,424.5132,-326.75946,43.75,1.0104587078094482,0.7428960204124451,522.8799,703.67035,-456.72427,39.634148,1.0115638971328735,-15092.126,39.024387,598.4938,-533.9573,0.7173532,27.26103
1,l,FALSE,0.2,09:16,15:10,15:23,1,1.5,1000,-100,100,200,2,10,1000,11,-1000,1000,0,0.5,FALSE,1,0.5,0.4,0.5,1.5,10,5,4,7,77.60156,-165.84961,0.0,-283.8496,77.60156,-132.16667,14.285715,0.09785821288824081,NaN,-715.39844,NaN,-178.84961,0.0,NaN,-1308.4764,0.0,NaN,-327.1191,NaN,6.285714
4,s,FALSE,0.1,09:16,15:10,15:23,5,1.5,1000,-100,100,170,3,0,1000,14,-1000,1000,0,0.5,TRUE,3.5,1.5,0.8,1,2,15,10,113,140,1106.8008,-1526.4004,2538.707,-1526.4004,266.44086,-212.67294,42.857143,0.9396148324012756,0.5891241431236267,-1027.3848,406.61703,-219.71776,33.62832,0.9376543164253235,-8983.813,26.548672,417.81772,-259.2572,0.58250433,40.85
2,l,FALSE,0.2,09:16,15:10,15:23,60,1.5,1000,-100,100,50,3,1,1000,11,-1000,1000,0,0.5,TRUE,2,1,0.4,0.4,1.5,15,5,2,2,0.0,-242.75,0.0,-242.75,NaN,-204.84961,0.0,NaN,NaN,-409.69922,NaN,-204.84961,0.0,NaN,-662.223,0.0,NaN,-331.1115,NaN,2.5
