S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
3,23-09-22,1,845.0469,2.0845978,764.81665,1.8866817,
3,13-06-19,2,-533.25,-1.737477,-656.54156,-2.1392126,
3,01-11-21,1,-312.59766,-0.8007399,-390.98746,-1.0015427,
3,04-08-20,1,-246.64844,-1.1656739,-289.21368,-1.366845,
3,15-02-18,1,-248.75,-0.98502374,-299.50516,-1.1860116,
3,09-06-22,1,265.75,0.755126,195.63014,0.5558888,
3,09-06-21,1,-309.10156,-0.88268334,-379.44745,-1.083571,
3,14-02-23,1,-359.59766,-0.87258106,-442.37885,-1.0734538,
3,28-07-20,4,512.3496,2.3069096,337.29654,1.5092177,
3,17-08-20,1,-219.35156,-1.0213586,-262.5238,-1.2223783,
3,20-12-21,2,2949.4453,8.232839,2809.1006,7.8410854,
3,30-10-20,1,-193.0,-0.8147963,-240.5668,-1.0156177,
3,29-01-16,2,-274.3496,-1.7896142,-335.94067,-2.1914086,
3,23-12-16,3,427.30273,2.3596313,319.17422,1.761967,
3,25-01-21,1,-303.5,-0.96878195,-366.4595,-1.169749,
3,20-06-19,1,-263.30078,-0.86573374,-324.3913,-1.0666037,
3,19-03-18,1,141.40039,0.5778933,92.605286,0.37847197,
3,26-09-22,4,2861.3984,7.197817,2549.3052,6.405003,
3,01-03-23,1,-432.44922,-1.0761927,-513.24817,-1.2772735,
3,12-02-16,1,140.4502,0.99875695,112.465645,0.79975694,
3,20-09-19,2,-812.9512,-3.0189586,-921.7954,-3.4219756,
3,25-10-19,1,-270.69922,-0.9337901,-328.94852,-1.1347263,
3,17-05-21,3,-1604.5,-4.9608355,-1800.2505,-5.5657825,
3,08-10-18,1,159.40039,0.64434785,110.08328,0.44499505,
3,18-09-19,1,280.9004,1.0217141,226.19519,0.8227363,
3,09-09-20,1,690.4004,3.0022237,645.0982,2.8052237,
3,22-11-21,4,2573.7578,6.8124685,2275.0989,6.019299,
3,20-12-16,1,182.40039,0.99744284,146.00919,0.79844344,
3,04-03-20,2,-575.0488,-2.0241675,-689.28577,-2.4261894,
3,18-06-21,2,-620.9531,-1.8176482,-758.21747,-2.2194695,
3,03-04-20,1,227.5,1.2966546,192.6372,1.0979484,
3,24-02-16,3,182.0,1.283468,98.4357,0.6847433,
3,12-05-20,2,333.44922,1.6880158,258.78046,1.2897078,
3,04-03-22,1,-494.69922,-1.4476446,-563.5393,-1.6490914,
3,12-05-22,2,439.65234,1.3004607,304.86908,0.9017671,
3,19-05-20,1,-426.8496,-2.4069357,-462.74475,-2.6093392,
3,22-01-21,2,535.25,1.6929662,409.40274,1.294658,
3,25-02-21,1,-1552.3984,-4.3797016,-1624.8414,-4.584077,
3,21-06-22,3,-1348.2012,-4.123801,-1545.7308,-4.727906,
3,11-06-21,1,-287.80078,-0.8245685,-357.895,-1.0253917,
3,25-02-22,1,-810.14844,-2.2641387,-882.5221,-2.4664066,
3,27-12-16,3,127.65234,0.7025541,20.930893,0.10324991,
3,22-09-20,1,86.44922,0.40661892,44.014668,0.20703006,
3,25-05-16,2,-738.15234,-4.4905853,-804.6484,-4.8950768,
3,25-11-16,1,-210.94922,-1.1569955,-247.62517,-1.3581517,
3,11-06-19,2,-581.75,-1.8775012,-706.2737,-2.279378,
3,06-05-22,2,1543.3516,4.37982,1403.9635,3.9842036,
3,18-06-19,2,-69.65039,-0.23557615,-191.34625,-0.63581,
