S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
1,11-01-23,3,-67.69922,-0.16100764,-194.09798,-0.4609264,
1,10-08-15,1,-11.400391,-0.05982808,-30.449942,-0.15979439,
1,03-02-15,2,-48.648438,-0.24536856,-88.00511,-0.44524962,
1,07-09-15,2,-59.29883,-0.36721238,-91.57258,-0.56702685,
1,21-10-16,3,-121.14844,-0.61627054,-179.962,-0.915957,
1,21-10-15,1,-42.29883,-0.23917982,-59.96263,-0.3390617,
1,07-09-16,3,-38.898438,-0.18857034,-100.45274,-0.48846847,
1,03-02-17,1,-23.800781,-0.11792694,-43.971535,-0.21787356,
1,22-03-17,1,-16.75,-0.08029125,-37.603176,-0.18025273,
1,07-09-17,1,-19.34961,-0.079463206,-43.69034,-0.17942788,
1,07-09-18,1,11.451172,0.04180961,-15.943403,-0.05821113,
1,22-03-19,1,93.59961,0.31343633,63.690407,0.21327642,
1,18-12-15,2,-22.84961,-0.13698252,-56.199535,-0.33690044,
1,04-07-18,5,78.00195,0.29542118,-53.611603,-0.20473292,
1,04-07-19,2,-51.65039,-0.16350967,-114.799416,-0.36343223,
1,18-12-19,1,-41.59961,-0.12910552,-73.80022,-0.22904274,
1,12-06-23,1,-25.800781,-0.05865067,-69.77849,-0.15861875,
1,18-12-17,2,-78.90039,-0.30681887,-130.3067,-0.50667286,
1,19-04-23,2,-34.94922,-0.08288551,-119.279,-0.28284013,
1,04-07-17,1,-29.84961,-0.12844978,-53.073036,-0.22838224,
1,18-12-18,1,-12.900391,-0.047975924,-39.78324,-0.1479518,
1,13-11-23,4,145.83984,0.33322608,-29.521835,-0.06695309,
1,20-05-15,1,-25.800781,-0.13873401,-44.385185,-0.23866239,
1,08-03-17,1,81.0,0.39345407,60.372597,0.29325953,
1,11-01-16,4,245.94824,1.5397997,181.92465,1.1390368,
1,06-05-15,2,-76.19922,-0.42176247,-112.25337,-0.6215545,
1,11-01-17,3,532.05273,2.8495045,475.75586,2.548069,
1,10-08-23,5,-329.09375,-0.73527724,-552.49133,-1.234894,
1,26-11-15,2,19.199219,0.1128283,-14.929031,-0.08722052,
1,11-01-18,1,-2.7011719,-0.010551844,-28.298872,-0.110546395,
1,08-03-19,1,23.75,0.08564701,-3.9919758,-0.0143965855,
1,12-06-17,1,-85.10156,-0.35908893,-108.758316,-0.45890725,
1,06-05-19,2,-64.55078,-0.21706694,-123.993454,-0.41696727,
1,12-06-18,3,-50.152344,-0.18887058,-129.79207,-0.48877954,
1,10-08-22,1,-43.398438,-0.1132143,-81.70974,-0.21316083,
1,04-07-23,2,75.953125,0.16775393,-14.942558,-0.0323274,
1,10-08-21,1,-30.648438,-0.08448391,-66.91037,-0.18444109,
1,23-07-18,3,-73.65039,-0.27312154,-154.54022,-0.5729807,
1,02-09-21,5,-29.101562,-0.07713162,-212.92003,-0.57708746,
1,29-01-20,3,-5.8515625,-0.01801943,-98.85424,-0.31802067,
1,19-04-17,2,-67.70117,-0.31343603,-110.869125,-0.51327944,
1,18-12-23,5,-316.55078,-0.65770686,-556.2533,-1.1573629,
1,27-03-15,2,91.90039,0.5188967,55.97759,0.31864244,
1,27-03-19,5,425.39844,1.446708,274.98767,0.9459802,
1,27-03-17,2,-59.20117,-0.28068578,-101.35852,-0.48054945,
1,28-07-23,1,-234.5,-0.51281154,-280.11105,-0.61255145,
1,24-01-17,2,154.90039,0.82205826,117.00864,0.62164295,
1,02-09-15,1,-8.5,-0.051905543,-24.87165,-0.15187618,
1,02-09-16,3,-104.19922,-0.5236364,-163.79112,-0.82337403,
1,24-01-18,3,-91.95117,-0.33540243,-174.0755,-0.6352443,
1,24-01-19,2,-45.347656,-0.16624889,-99.87493,-0.36617315,
1,24-01-20,2,-27.90039,-0.08885795,-90.485245,-0.28881076,
1,31-08-21,3,-52.148438,-0.14289954,-161.40211,-0.44283944,
1,04-05-23,1,-35.80078,-0.08244991,-79.20413,-0.18240637,
1,25-07-19,1,137.80078,0.4747331,108.70488,0.37449643,
1,25-07-16,2,85.15039,0.45798343,47.385815,0.25774878,
1,25-07-18,3,-38.101562,-0.14115515,-119.10877,-0.44108686,
1,25-07-17,4,-52.101562,-0.2123771,-150.20657,-0.61227286,
1,25-07-23,3,54.398438,0.11898089,-83.08757,-0.18106654,
1,23-09-21,3,-17.496094,-0.046267368,-130.395,-0.34625337,
1,02-07-18,1,77.40039,0.29608697,51.22059,0.19593935,
1,02-07-19,3,-30.203125,-0.09569462,-123.98083,-0.39564562,
1,11-11-22,3,45.902344,0.108910516,-80.73732,-0.1911555,
1,09-09-15,1,-49.69922,-0.29629165,-66.44812,-0.39613837,
1,24-03-17,3,-60.54883,-0.2864978,-123.91141,-0.5863394,
1,28-07-22,3,-83.203125,-0.22285885,-195.16263,-0.5227513,
1,03-12-18,2,-64.64844,-0.23976475,-118.53186,-0.43964982,
1,17-08-21,2,31.996094,0.08957884,-39.458206,-0.1104736,
1,17-08-22,4,-90.00391,-0.22871889,-247.36832,-0.62860173,
1,02-07-15,1,-26.298828,-0.14111198,-44.922527,-0.24103792,
1,17-08-23,4,-122.30469,-0.2783783,-297.8598,-0.6782293,
1,29-01-15,2,-43.04883,-0.21070807,-83.887955,-0.4106158,
1,31-08-17,1,4.3007812,0.017705465,-19.99207,-0.08230388,
1,03-12-15,2,32.29883,0.18831004,-2.0261726,-0.011790946,
1,29-01-19,2,-29.449219,-0.11092246,-82.640594,-0.3108598,
1,29-01-18,3,94.24805,0.34476912,11.553772,0.044585854,
1,31-08-15,6,49.902344,0.29651442,-53.489365,-0.30363908,
1,17-08-15,1,-43.19922,-0.22932321,-62.01532,-0.32919982,
1,28-07-17,1,-14.050781,-0.056592934,-38.87156,-0.15656278,
1,28-07-16,2,49.79883,0.26198635,11.684429,0.061850943,
1,17-08-16,4,41.59961,0.21907079,-34.604393,-0.18105464,
1,09-09-21,4,-171.64844,-0.46745458,-318.43112,-0.86720634,
1,23-09-16,1,27.701172,0.13841106,7.67362,0.038333118,
1,23-09-15,2,-113.29883,-0.66290355,-147.39352,-0.862578,
1,17-08-18,2,51.40039,0.18324678,-4.7332153,-0.016835073,
1,09-10-15,2,-56.94922,-0.32112408,-92.38849,-0.5209755,
1,21-09-18,1,34.54883,0.13083133,8.124401,0.030768182,
1,01-02-19,1,-6.4492188,-0.023575068,-33.802094,-0.12356562,
1,21-09-17,2,-31.398438,-0.12669618,-80.94769,-0.32662323,
1,01-02-18,3,-9.048828,-0.03263235,-91.525,-0.33261743,
1,01-02-17,3,-44.148438,-0.22497365,-102.940216,-0.5248573,
1,21-09-16,3,-50.09961,-0.25138745,-109.86231,-0.551247,
1,21-09-15,2,82.60156,0.47437,47.73426,0.27414468,
1,10-06-15,2,-64.0,-0.36102203,-99.422195,-0.56083965,
1,10-06-16,2,-74.30078,-0.4151624,-110.05713,-0.6149521,
1,05-12-22,4,29.851562,0.0687909,-142.93031,-0.33124205,
1,05-12-23,7,804.96094,1.7539157,476.1271,1.0530509,
1,29-11-22,4,-131.69922,-0.30445462,-304.6565,-0.7042929,
1,16-04-18,2,-175.29883,-0.69413936,-225.77658,-0.8937953,
1,16-04-19,2,-47.54883,-0.15606892,-108.47275,-0.3559906,
1,29-11-23,1,183.39844,0.41754535,139.38373,0.31733444,
1,09-10-17,2,-7.1992188,-0.029696312,-55.58987,-0.22968134,
1,21-09-21,4,-190.59766,-0.51608706,-338.10846,-0.915842,
1,21-09-23,2,-119.85156,-0.2663031,-209.84344,-0.4661706,
1,09-10-23,2,-34.597656,-0.07878603,-122.40816,-0.2787512,
1,08-05-17,3,3.7011719,0.016279867,-64.68683,-0.28373122,
1,08-05-18,3,-75.25391,-0.28887296,-153.36388,-0.5887262,
1,08-05-19,1,-30.09961,-0.10332608,-59.21526,-0.203273,
1,05-12-19,3,-127.25195,-0.39800778,-223.14774,-0.697811,
1,08-05-15,3,-62.09961,-0.34984207,-115.27536,-0.6496673,
1,05-12-17,3,-70.29883,-0.28105116,-145.29373,-0.58091545,
1,05-12-18,2,-18.001953,-0.06766413,-71.19736,-0.26762998,
1,18-08-22,1,-25.148438,-0.06374278,-64.58887,-0.1637134,
1,18-08-21,1,-36.69922,-0.10173979,-72.75252,-0.20168193,
1,25-03-19,1,-15.050781,-0.051438693,-44.30291,-0.15141238,
1,04-10-17,2,-48.44922,-0.20064871,-96.70619,-0.40054375,
1,04-10-16,2,-160.04883,-0.81541014,-199.22285,-1.0150014,
1,02-12-15,1,-24.40039,-0.14158244,-41.622246,-0.24151632,
1,10-11-22,2,-57.55078,-0.13870455,-140.44101,-0.33862674,
1,21-07-15,1,-66.40039,-0.3478901,-85.45379,-0.44771266,
1,21-07-17,1,19.0,0.07857246,-5.191002,-0.021460427,
1,02-12-19,1,4.3496094,0.013677437,-27.453915,-0.08632692,
1,25-03-15,1,-30.40039,-0.16525094,-48.781693,-0.26517653,
1,18-08-17,1,-19.75,-0.082054056,-43.809624,-0.18201686,
1,18-08-16,1,5.298828,0.02750509,-13.968723,-0.07250881,
1,10-11-17,4,-84.59766,-0.33351165,-185.87811,-0.7333403,
1,13-08-15,1,-67.10156,-0.36707035,-85.34831,-0.46689388,
1,13-08-18,3,-44.95117,-0.1613859,-128.43881,-0.46131456,
1,02-12-22,3,-69.5,-0.16137466,-198.65315,-0.46128303,
1,23-05-23,2,-52.601562,-0.11934688,-140.71532,-0.31928614,
1,29-05-15,1,21.40039,0.11495327,2.7730885,0.0148976585,
1,15-06-16,1,-48.34961,-0.27267483,-66.05704,-0.37253627,
1,15-06-15,2,50.20117,0.28784817,15.286217,0.08769815,
1,09-05-18,2,-15.050781,-0.0576439,-67.26261,-0.2576117,
1,04-10-23,2,-403.59766,-0.90961605,-491.7342,-1.1091527,
1,29-05-18,1,-10.300781,-0.038855843,-36.80588,-0.13883927,
1,29-05-17,2,-12.798828,-0.0549988,-59.305534,-0.2549677,
1,21-07-23,1,-64.34766,-0.13952178,-110.43564,-0.23944762,
1,15-06-18,1,-23.0,-0.08658742,-49.55125,-0.18654236,
1,09-05-19,2,-1.3496094,-0.004637828,-59.31199,-0.20463729,
1,15-06-17,2,-49.5,-0.21150932,-96.300804,-0.41139513,
1,15-06-23,1,-39.652344,-0.090200864,-83.592575,-0.19015844,
1,10-11-23,4,71.55859,0.16387832,-103.13704,-0.23619395,
1,13-08-21,1,152.25,0.4237265,116.242676,0.32351324,
1,23-05-18,2,-74.25,-0.287627,-125.84062,-0.48748773,
1,23-05-17,1,78.70117,0.34831697,56.06712,0.24814829,
1,17-04-18,2,-36.44922,-0.14381933,-87.12125,-0.34374684,
1,17-04-17,1,0.80078125,0.0036992372,-20.846819,-0.09630649,
1,14-06-18,2,-2.4980469,-0.009343684,-55.628902,-0.20933904,
1,22-05-23,3,-269.45312,-0.6130138,-401.15625,-0.91269845,
1,14-06-17,4,28.40039,0.12142516,-65.60021,-0.27864134,
1,14-06-16,2,-10.800781,-0.06100723,-46.01953,-0.26096565,
1,07-07-21,2,-104.10156,-0.29124665,-175.53351,-0.49110565,
1,07-07-17,1,7.701172,0.032850135,-15.746029,-0.067158245,
1,07-07-16,2,-32.19922,-0.178003,-68.35212,-0.3779109,
1,30-06-17,3,-57.498047,-0.24844843,-126.882,-0.5483277,
1,17-04-23,3,-58.60547,-0.13853326,-185.21463,-0.43846452,
1,30-06-15,2,-91.60156,-0.50180286,-128.04771,-0.70155805,
1,22-05-17,1,49.54883,0.21767218,26.761003,0.11756648,
1,01-12-15,1,-20.449219,-0.11739437,-37.858246,-0.21733095,
1,01-12-17,1,27.0,0.1065509,1.6464996,0.006497571,
1,22-05-18,1,1.8007812,0.0069819367,-23.99212,-0.09302182,
1,14-06-23,7,-132.14844,-0.30008504,-440.27914,-0.999931,
1,22-05-15,2,21.451172,0.115190044,-15.904854,-0.084875025,
1,19-06-23,2,-127.69922,-0.29213834,-214.96143,-0.49199116,
1,06-07-21,1,93.55078,0.2634829,57.998554,0.1633442,
1,06-07-15,1,-203.09961,-1.0862626,-221.69516,-1.1857098,
1,06-07-17,2,51.95117,0.2231225,5.072445,0.02301015,
1,28-05-18,4,23.101562,0.086957514,-83.02034,-0.31310505,
1,06-07-18,2,-39.851562,-0.15000734,-92.96994,-0.3499352,
1,26-03-19,4,206.09961,0.70426655,88.4472,0.30390128,
1,28-05-15,2,-15.849609,-0.08643795,-52.812935,-0.2864029,
1,01-12-22,3,185.0,0.43070227,55.035446,0.13048619,
1,03-09-15,2,-70.14844,-0.42470443,-103.14861,-0.624491,
1,19-06-15,4,-29.699219,-0.16639341,-100.995125,-0.5663157,
1,14-08-18,5,-60.148438,-0.21468976,-200.12387,-0.7145865,
1,11-08-21,2,-15.402344,-0.043012414,-87.00535,-0.24298689,
1,14-08-17,2,323.14844,1.347735,275.0318,1.1470588,
1,11-08-23,1,-29.050781,-0.06545401,-73.41976,-0.16541725,
1,19-06-17,3,10.652344,0.04515813,-60.15738,-0.2548514,
1,19-06-18,1,-35.94922,-0.1366358,-62.241493,-0.23656268,
1,30-04-15,2,51.498047,0.28157532,14.893093,0.08143169,
1,16-06-15,3,-39.652344,-0.2280002,-91.79027,-0.5278905,
1,05-10-23,1,235.25,0.5349454,191.15591,0.4346787,
1,16-06-17,4,-48.80078,-0.20793903,-142.62979,-0.6078397,
1,16-06-16,2,78.55078,0.445444,43.241356,0.24521488,
1,14-08-23,2,51.94922,0.11872566,-36.256912,-0.081344634,
1,22-07-19,2,-156.69922,-0.53236705,-215.48657,-0.7321067,
1,27-05-15,2,-27.751953,-0.14982049,-64.71913,-0.34974355,
1,22-07-16,2,-44.748047,-0.2398782,-82.03453,-0.43976164,
1,22-07-15,3,137.19922,0.7267035,80.644165,0.4263525,
1,30-04-19,3,-44.498047,-0.14934798,-133.5503,-0.44926834,
1,11-08-17,3,-79.353516,-0.32967952,-151.48303,-0.62952024,
1,30-04-18,4,85.0,0.33476812,-17.125008,-0.06539928,
1,06-09-21,2,-17.800781,-0.04846048,-91.252686,-0.24842894,
1,11-08-16,3,95.30078,0.51232445,39.318027,0.21207006,
1,11-08-15,1,-77.0,-0.40834075,-95.8183,-0.50813687,
1,06-09-23,3,-121.453125,-0.27343506,-254.64035,-0.57329017,
1,06-09-17,1,-23.851562,-0.09828177,-48.10819,-0.19823752,
1,06-09-16,1,61.84961,0.30650333,41.639587,0.20634553,
1,08-07-19,1,-42.5,-0.13787489,-73.3038,-0.23780249,
1,06-09-18,5,52.601562,0.19469765,-84.593445,-0.3053866,
1,08-07-15,1,13.298828,0.07190733,-5.202223,-0.028133515,
1,14-08-15,1,103.55078,0.5593651,84.9868,0.45908284,
1,08-07-16,2,-35.75,-0.19849461,-71.75268,-0.39839137,
1,05-10-16,4,-101.00195,-0.51529235,-179.35446,-0.91501987,
1,05-10-15,2,-49.80078,-0.28322732,-84.93163,-0.48308575,
1,12-08-16,2,105.64844,0.56303,67.83771,0.3627494,
1,25-05-17,10,816.8926,3.6037517,588.149,2.601938,
1,05-09-18,1,-55.398438,-0.2017133,-82.83469,-0.301617,
1,05-09-17,1,-19.800781,-0.08141048,-44.113033,-0.18136278,
1,03-10-23,1,2.6015625,0.0058663115,-41.747242,-0.09413404,
1,25-05-15,2,-4.4003906,-0.024278522,-41.20029,-0.22426057,
1,18-06-18,1,-30.300781,-0.11455309,-56.73693,-0.2145009,
1,05-09-23,3,-93.39844,-0.20964359,-227.01794,-0.5095336,
1,04-09-15,2,-44.549805,-0.27581343,-76.72538,-0.47567078,
1,18-06-15,2,-61.05078,-0.34323454,-96.58891,-0.54306823,
1,08-07-21,1,-37.648438,-0.10535924,-73.363014,-0.20530732,
1,03-10-16,2,-67.70117,-0.34659845,-106.73532,-0.54643035,
1,12-08-22,3,56.398438,0.14504799,-60.41552,-0.15503082,
1,12-08-21,1,-42.898438,-0.119452834,-78.789444,-0.21939206,
1,24-05-18,1,0.80078125,0.0030997482,-25.033371,-0.096901156,
1,03-10-17,3,-47.90039,-0.19861937,-120.21735,-0.49852592,
1,09-07-15,1,-17.84961,-0.0964617,-36.345036,-0.19641708,
1,24-05-17,2,-20.300781,-0.08977457,-65.53273,-0.28973177,
1,09-07-19,1,116.90039,0.3835365,86.362335,0.2833414,
1,09-07-18,2,20.0,0.07482986,-33.4695,-0.12520476,
1,29-03-17,3,95.90039,0.45021555,31.862236,0.14998615,
1,20-07-18,4,-73.99805,-0.27575833,-181.32565,-0.6756297,
1,16-06-23,2,-43.496094,-0.09942101,-130.96405,-0.29938203,
1,20-07-16,2,38.80078,0.20451593,0.8323822,0.004422128,
1,20-07-17,3,-62.05078,-0.25598902,-134.73671,-0.55585146,
1,24-05-23,3,-109.80078,-0.24995053,-241.5093,-0.5498222,
1,17-06-15,3,-52.65039,-0.29840767,-105.55316,-0.59825605,
